cell,signal,design,n,trial,target_left,target_right,hct_left,hct_right,hct_width,hct_empty,hct_covers_target,hct_nontrivial,joint_contrast_coverage,unexplained_empty,positive_contrast_count,negative_contrast_count,hct_runtime_seconds
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,74,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008039000094868243
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,75,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008164999890141189
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,76,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007866999949328601
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,77,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007653000066056848
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,78,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007752999663352966
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,79,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007794000557623804
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,80,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007530999719165266
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,81,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008350000134669244
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,82,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0009542999905534089
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,83,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0009195999591611326
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,84,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008775999885983765
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,85,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008291000267490745
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,86,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.000825700000859797
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,87,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008248999947682023
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,88,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008213000255636871
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,89,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.000764199998229742
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,90,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.000914999982342124
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,91,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008207999635487795
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,92,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0009413999505341053
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,93,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006392999785020947
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,94,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007853000424802303
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,95,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008322000503540039
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,96,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007100999937392771
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,97,0.3,0.3,0.0,0.2123961466252838,0.2123961466252838,False,False,True,False,False,0,1,0.0005425999988801777
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,98,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006361000123433769
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,99,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006072000251151621
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,100,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.000661000027321279
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,101,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007165999850258231
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,102,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006773999775759876
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,103,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007650000043213367
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,104,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005679000169038773
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,105,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006188999977894127
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,106,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007036000024527311
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,107,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008626999915577471
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,108,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0010636000079102814
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,109,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0009175000013783574
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,110,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.000881300016772002
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,111,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008756000315770507
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,112,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008132000220939517
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,113,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006716000498272479
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,114,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007396999862976372
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,115,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007879000040702522
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,116,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007981999660842121
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,117,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007357000140473247
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,118,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007793999975547194
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,119,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007933999877423048
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,120,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006972000119276345
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,121,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.001011099957395345
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,122,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0009112000116147101
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,123,0.3,0.3,0.0,0.2728747537475589,0.2728747537475589,False,False,True,False,False,0,1,0.0007114000036381185
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,124,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008131000213325024
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,125,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.000779300055000931
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,126,0.3,0.3,0.2148982294420239,1.0,0.7851017705579761,False,True,True,False,False,1,0,0.0008407999994233251
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,127,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007593000191263855
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,128,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007639999967068434
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,129,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007044999510981143
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,130,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008329999982379377
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,131,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006763000274077058
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,132,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007069000275805593
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,133,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007685000309720635
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,134,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0009345999569632113
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,135,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007601000252179801
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,136,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006236000335775316
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,137,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007129000150598586
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,138,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007658999529667199
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,139,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006841999711468816
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,140,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007807000074535608
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,141,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006489999941550195
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,142,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006920999730937183
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,143,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005979999550618231
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,144,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005471000331453979
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,145,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006188999977894127
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,146,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006358000100590289
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,147,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006312000332400203
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,148,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008366000256501138
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,149,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007920999778434634
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,150,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007509000133723021
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,151,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006192000000737607
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,152,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.000584700028412044
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,153,0.3,0.3,0.0,0.33806005668544536,0.33806005668544536,False,True,True,False,False,0,1,0.0004996000207029283
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,154,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005117999971844256
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,155,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0004830000107176602
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,156,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0004854999715462327
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,157,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005173999816179276
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,158,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005122000002302229
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,159,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005217999569140375
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,160,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0004876000457443297
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,161,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0004767999635078013
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,162,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005067999591119587
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,163,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.000499500019941479
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,164,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006286999559961259
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,165,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0010603000409901142
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,166,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0009885000181384385
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,167,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008585000177845359
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,168,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0009241999941878021
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,169,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007177999941632152
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,170,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007152000325731933
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,171,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007976999622769654
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,172,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007250999915413558
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,173,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005445000133477151
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,174,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005999999702908099
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,175,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006277000065892935
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,176,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005186999915167689
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,177,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005489999894052744
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,178,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006073000258766115
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,179,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0009238999919034541
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,180,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006194000015966594
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,181,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007283000159077346
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,182,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007754000253044069
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,183,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007183000561781228
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,184,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007864999934099615
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,185,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007353999535553157
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,186,0.3,0.3,0.28182890473154487,1.0,0.7181710952684551,False,True,True,False,False,1,0,0.0007811000104993582
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,187,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.00077039998723194
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,188,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.000686699990183115
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,189,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006962000043131411
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,190,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007418000022880733
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,191,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007759000291116536
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,192,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008439999655820429
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,193,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.000754999986384064
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,194,0.3,0.3,0.4125191117507585,1.0,0.5874808882492415,False,False,True,False,False,1,0,0.0006413999944925308
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,195,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006926000351086259
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,196,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0010556000052019954
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,197,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008148999768309295
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,198,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008169999928213656
paper_f4_logistic__beta_4_8__n500,paper_f4_logistic,beta_4_8,500,199,0.3,0.3,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007719999994151294
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,0,0.0,1.0,0.37310357959793894,0.3785057897032731,0.005402210105334149,False,False,True,False,False,5,3,0.0007250999915413558
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,1,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005992000224068761
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,2,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006155999726615846
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,3,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008802000083960593
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,4,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007977000204846263
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,5,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0009024000028148293
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,6,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008363999659195542
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,7,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0009679000359028578
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,8,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0009062999743036926
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,9,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007717999978922307
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,10,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007953000022098422
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,11,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006965000065974891
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,12,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006540999747812748
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,13,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005525999586097896
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,14,0.0,1.0,0.37005745900629167,1.0,0.6299425409937083,False,False,True,False,False,1,0,0.0006543999770656228
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,15,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007530000293627381
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,16,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007314999820664525
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,17,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007602999685332179
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,18,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007986999698914587
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,19,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006947999936528504
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,20,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005665000062435865
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,21,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006930999807082117
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,22,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0004805999924428761
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,23,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005098999827168882
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,24,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007374999695457518
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,25,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006492999964393675
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,26,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006225000252015889
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,27,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007284999592229724
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,28,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008734000148251653
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,29,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007010999834164977
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,30,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007039999472908676
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,31,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0004958999925293028
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,32,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005350999999791384
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,33,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005181999877095222
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,34,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0004910000134259462
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,35,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005709999823011458
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,36,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007686999742873013
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,37,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0008004999835975468
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,38,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0007180999964475632
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,39,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0005226999637670815
control_affine__beta_4_8__n500,control_affine,beta_4_8,500,40,0.0,1.0,0.0,1.0,1.0,False,True,False,True,False,0,0,0.0006754999631084502
