cell,signal,design,n,trial,target_left,target_right,hct_left,hct_right,hct_width,hct_empty,hct_covers_target,hct_nontrivial,joint_contrast_coverage,unexplained_empty,positive_contrast_count,negative_contrast_count,hct_runtime_seconds,sshaped_status,sshaped_inflection,sshaped_root_error,sshaped_runtime_seconds,shapechange_status,shapechange_inflection,shapechange_left,shapechange_right,shapechange_width,shapechange_covers_target,shapechange_root_error,shapechange_runtime_seconds,hct_projected_sshaped,hct_projected_root_error,projection_error_change,covered_projection_increase
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,60,0.3,0.3,0.2621626622008632,0.3503514615022955,0.08818879930143231,False,True,True,True,False,15,17,0.0015499999863095582,ok,0.300385257369787,0.00038525736978700653,0.829999999999927,ok,0.30437794575928,0.297599017536262,0.314989327400272,0.017390309864010023,True,0.004377945759280022,3.05999999999995,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,61,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,17,20,0.0017938000382855535,ok,0.306854686971996,0.006854686971996038,0.789999999999964,ok,0.302844818103499,0.295264173735896,0.31303912788199,0.017774954146094035,True,0.002844818103499014,3.54999999999973,0.306854686971996,0.006854686971996038,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,62,0.3,0.3,0.2898255775413042,0.34462095097393486,0.054795373432630634,False,True,True,True,False,21,18,0.00151269999332726,ok,0.300044894227101,4.48942271010222e-05,0.670000000000073,ok,0.303978253589427,0.296626156145051,0.316723696958533,0.020097540813481973,True,0.003978253589426994,3.22000000000025,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,63,0.3,0.3,0.27334297394219775,0.3389546048991777,0.06561163095697997,False,True,True,True,False,17,20,0.001330800005234778,ok,0.302087142378213,0.0020871423782130027,0.700000000000273,ok,0.310783112566857,0.302352284573153,0.323862176826543,0.021509892253390006,False,0.01078311256685699,3.05999999999995,0.302087142378213,0.0020871423782130027,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,64,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,19,18,0.001394399965647608,ok,0.302767963605034,0.0027679636050340073,0.769999999999982,ok,0.307778698628182,0.299666585897052,0.321122205987247,0.021455620090195027,True,0.007778698628182035,3.40000000000009,0.302767963605034,0.0027679636050340073,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,65,0.3,0.3,0.2788661470779192,0.3389546048991777,0.060088457821258545,False,True,True,True,False,19,18,0.0013771000085398555,ok,0.300044894227101,4.48942271010222e-05,0.800000000000182,ok,0.298939313208953,0.292554209732134,0.308421470408655,0.015867260676521,True,0.001060686791046983,3.11999999999989,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,66,0.3,0.3,0.27334297394219775,0.3389546048991777,0.06561163095697997,False,True,True,True,False,18,17,0.0016191999893635511,ok,0.300044894227101,4.48942271010222e-05,0.769999999999982,ok,0.304961000831433,0.297753324036118,0.315116038671654,0.017362714635536014,True,0.004961000831433027,3.02999999999975,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,67,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,17,19,0.0018474999815225601,ok,0.300044894227101,4.48942271010222e-05,0.769999999999982,ok,0.30175453121879,0.294387356947855,0.312146336867337,0.017758979919482,True,0.0017545312187899897,3.44999999999982,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,68,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,18,17,0.0015428999904543161,ok,0.300044894227101,4.48942271010222e-05,0.599999999999909,ok,0.308985392286315,0.300830053189467,0.321656133402858,0.020826080213390996,False,0.008985392286315008,2.92999999999984,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,69,0.3,0.3,0.2621626622008632,0.32225389228697016,0.06009123008610695,False,True,True,True,False,19,19,0.0017349999980069697,ok,0.30140636703188,0.001406367031880018,0.630000000000109,ok,0.296715806106302,0.290054317740253,0.304740814068027,0.014686496327774023,True,0.0032841938936979953,3.25,0.30140636703188,0.001406367031880018,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,70,0.3,0.3,0.2843574157902149,0.32225389228697016,0.03789647649675526,False,True,True,True,False,20,25,0.0015789999742992222,ok,0.300725622636013,0.0007256226360130014,0.519999999999982,ok,0.304733362354659,0.297059039477409,0.315849264732637,0.018790225255228,True,0.004733362354658988,3.11000000000013,0.300725622636013,0.0007256226360130014,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,71,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,16,18,0.0013621000107377768,ok,0.299023798767047,0.0009762012329530001,0.75,ok,0.306059606619525,0.297771936891923,0.31764425811365,0.019872321221726996,True,0.0060596066195250375,3.30000000000018,0.299023798767047,0.0009762012329530001,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,72,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,19,17,0.0014812999870628119,ok,0.300385257369787,0.00038525736978700653,0.570000000000164,ok,0.301736749776998,0.29485902402176,0.312150694797858,0.017291670776098,True,0.0017367497769980034,2.92999999999984,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,73,0.3,0.3,0.2677785170483475,0.3503514615022955,0.08257294445394803,False,True,True,True,False,16,16,0.0017034999909810722,ok,0.301746749902358,0.0017467499023580135,0.670000000000073,ok,0.301846487974832,0.294823423257896,0.312303879001221,0.017480455743324963,True,0.0018464879748320007,3.04999999999973,0.301746749902358,0.0017467499023580135,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,74,0.3,0.3,0.27334297394219775,0.34462095097393486,0.0712779770317371,False,True,True,True,False,18,17,0.001490800001192838,ok,0.299704531331852,0.0002954686681480023,0.679999999999836,ok,0.302584207906712,0.294825750404553,0.312586974181895,0.017761223777342017,True,0.0025842079067119883,3.17000000000007,0.299704531331852,0.0002954686681480023,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,75,0.3,0.3,0.2621626622008632,0.3503514615022955,0.08818879930143231,False,True,True,True,False,15,17,0.0012958000297658145,ok,0.300044894227101,4.48942271010222e-05,0.570000000000164,ok,0.301726111065175,0.29461033152665,0.311551713038335,0.016941381511685005,True,0.0017261110651750067,3.13999999999987,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,76,0.3,0.3,0.2677785170483475,0.3333435445545661,0.06556502750621862,False,True,True,True,False,17,20,0.0014284999924711883,ok,0.301746749902358,0.0017467499023580135,0.730000000000018,ok,0.300322506852769,0.293409660562902,0.310294936861016,0.016885276298113983,True,0.00032250685276902225,3.01999999999998,0.301746749902358,0.0017467499023580135,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,77,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,17,19,0.0013070999993942678,ok,0.300385257369787,0.00038525736978700653,0.670000000000073,ok,0.307135398593259,0.299620720506909,0.319774130004029,0.020153409497119967,True,0.0071353985932590125,3.01000000000022,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,78,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,17,17,0.0014304000069387257,ok,0.299023798767047,0.0009762012329530001,0.690000000000055,ok,0.306136947267273,0.298928430185303,0.317828818937928,0.018900388752625008,True,0.006136947267272985,2.92000000000007,0.299023798767047,0.0009762012329530001,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,79,0.3,0.3,0.27334297394219775,0.3389546048991777,0.06561163095697997,False,True,True,True,False,19,21,0.0017015999765135348,ok,0.302087142378213,0.0020871423782130027,0.739999999999782,ok,0.305047870442896,0.297631009882703,0.317994119976274,0.020363110093571002,True,0.0050478704428960075,3.17000000000007,0.302087142378213,0.0020871423782130027,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,80,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,18,20,0.0017528999596834183,ok,0.300385257369787,0.00038525736978700653,0.5,ok,0.304372069985518,0.296839558471331,0.316311572355524,0.019472013884193007,True,0.0043720699855180345,3.21000000000004,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,81,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,18,19,0.0014771000132896006,ok,0.300044894227101,4.48942271010222e-05,0.909999999999854,ok,0.299362822562806,0.292827809857042,0.308743691292829,0.015915881435787038,True,0.000637177437193992,3.17000000000007,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,82,0.3,0.3,0.27334297394219775,0.34462095097393486,0.0712779770317371,False,True,True,True,False,18,18,0.0015335000352934003,ok,0.300725622636013,0.0007256226360130014,0.570000000000164,ok,0.302056699931784,0.295140149402341,0.311777892200692,0.016637742798351007,True,0.002056699931784034,3.2199999999998,0.300725622636013,0.0007256226360130014,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,83,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,20,18,0.001482499996200204,ok,0.29800265472918,0.0019973452708199613,0.630000000000109,ok,0.301182036445847,0.294120104354623,0.311149551756582,0.017029447401958997,True,0.0011820364458470234,2.88999999999987,0.29800265472918,0.0019973452708199613,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,84,0.3,0.3,0.27334297394219775,0.3389546048991777,0.06561163095697997,False,True,True,True,False,18,21,0.0014102000277489424,ok,0.30140636703188,0.001406367031880018,0.75,ok,0.301738855021617,0.294304797241831,0.311585447067227,0.01728064982539601,True,0.001738855021617025,3.05000000000018,0.30140636703188,0.001406367031880018,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,85,0.3,0.3,0.2621626622008632,0.34462095097393486,0.08245828877307165,False,True,True,True,False,18,16,0.0017321000341325998,ok,0.30140636703188,0.001406367031880018,0.7199999999998,ok,0.298574966960663,0.291783713579754,0.307288884535403,0.015505170955648961,True,0.001425033039336998,3.0300000000002,0.30140636703188,0.001406367031880018,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,86,0.3,0.3,0.2677785170483475,0.3195032524103262,0.05172473536197869,False,True,True,True,False,18,23,0.0017185999895446002,ok,0.303108396080744,0.003108396080744036,0.75,ok,0.298746583902345,0.292184830970307,0.307446812645415,0.015261981675108005,True,0.0012534160976550024,3.36999999999989,0.303108396080744,0.003108396080744036,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,87,0.3,0.3,0.2621626622008632,0.34462095097393486,0.08245828877307165,False,True,True,True,False,15,19,0.001451799995265901,ok,0.299704531331852,0.0002954686681480023,0.599999999999909,ok,0.302181651585274,0.295553006969299,0.311858093638136,0.01630508666883701,True,0.0021816515852740026,3.5300000000002,0.299704531331852,0.0002954686681480023,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,88,0.3,0.3,0.27334297394219775,0.3389546048991777,0.06561163095697997,False,True,True,True,False,18,18,0.0018213000148534775,ok,0.300725622636013,0.0007256226360130014,0.659999999999854,ok,0.310831226029008,0.302242488451327,0.32502816999127,0.02278568153994298,False,0.01083122602900799,3.23000000000002,0.300725622636013,0.0007256226360130014,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,89,0.3,0.3,0.2843574157902149,0.34462095097393486,0.06026353518371996,False,True,True,True,False,19,19,0.001520399993751198,ok,0.302427546324673,0.0024275463246730133,0.639999999999873,ok,0.305133757081026,0.297086071927134,0.316765114671425,0.019679042744290998,True,0.005133757081026036,3.34999999999991,0.302427546324673,0.0024275463246730133,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,90,0.3,0.3,0.2677785170483475,0.3333435445545661,0.06556502750621862,False,True,True,True,False,15,18,0.0013700000126846135,ok,0.296640965585882,0.0033590344141180006,0.720000000000255,ok,0.306150243377119,0.298249010511699,0.316618028334198,0.018369017822499,True,0.006150243377119002,2.86999999999989,0.296640965585882,0.0033590344141180006,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,91,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,16,20,0.0016861000331118703,ok,0.300044894227101,4.48942271010222e-05,0.589999999999691,ok,0.30560300934002,0.297836818297322,0.318574745738302,0.02073792744098002,True,0.005603009340020004,2.75,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,92,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,16,19,0.0015746999997645617,ok,0.299023798767047,0.0009762012329530001,0.559999999999945,ok,0.303627813735851,0.296475464153456,0.313130234412569,0.016654770259112994,True,0.0036278137358510265,2.93000000000029,0.299023798767047,0.0009762012329530001,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,93,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,20,17,0.00150830001803115,ok,0.301746749902358,0.0017467499023580135,0.730000000000018,ok,0.307677118685766,0.300142420001653,0.32112062192291,0.020978201921257045,False,0.007677118685766038,2.97000000000025,0.301746749902358,0.0017467499023580135,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,94,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,17,19,0.0015981000033207238,ok,0.299023798767047,0.0009762012329530001,0.550000000000182,ok,0.301320245895697,0.294354833408201,0.312365939424457,0.018011106016255995,True,0.0013202458956970142,2.87999999999965,0.299023798767047,0.0009762012329530001,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,95,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,16,19,0.0014891999890096486,ok,0.299364166805512,0.0006358331944880113,0.640000000000327,ok,0.312276547387352,0.303271017900437,0.327093911852119,0.023822893951682023,False,0.01227654738735201,3.55999999999995,0.299364166805512,0.0006358331944880113,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,96,0.3,0.3,0.35835312414246184,0.3333435445545661,nan,True,False,False,False,False,19,21,0.0013880999758839607,ok,0.300044894227101,4.48942271010222e-05,0.550000000000182,ok,0.305169672440645,0.296761070621139,0.318913674163413,0.022152603542273996,True,0.0051696724406450345,2.92000000000007,nan,nan,nan,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,97,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,16,22,0.0016480999765917659,ok,0.300385257369787,0.00038525736978700653,0.5,ok,0.302979508246328,0.295603723966918,0.314296661457965,0.018692937491047,True,0.002979508246328033,3.08999999999969,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,98,0.3,0.3,0.2621626622008632,0.37411489681439225,0.11195223461352904,False,True,True,True,False,17,15,0.0017622000304982066,ok,0.302087142378213,0.0020871423782130027,0.519999999999982,ok,0.303830403202896,0.297188879197493,0.314435933484305,0.017247054286812002,True,0.0038304032028960155,3.17000000000007,0.302087142378213,0.0020871423782130027,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,99,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,17,19,0.001586599973961711,ok,0.302087142378213,0.0020871423782130027,0.659999999999854,ok,0.302097252367872,0.294751812728148,0.312552892596055,0.01780107986790702,True,0.0020972523678720045,3.11000000000013,0.302087142378213,0.0020871423782130027,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,100,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,16,19,0.00195569999050349,ok,0.300044894227101,4.48942271010222e-05,0.799999999999727,ok,0.302483411709756,0.29540491155798,0.313159768424931,0.017754856866950997,True,0.0024834117097560227,2.78999999999996,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,101,0.3,0.3,0.2816152076271067,0.3389546048991777,0.057339397272071047,False,True,True,True,False,17,18,0.0016341999871656299,ok,0.296300501404403,0.003699498595596984,0.559999999999945,ok,0.305223252162762,0.298063411466692,0.316794687708921,0.018731276242228978,True,0.005223252162762038,2.74000000000024,0.296300501404403,0.003699498595596984,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,102,0.3,0.3,0.2677785170483475,0.3333435445545661,0.06556502750621862,False,True,True,True,False,18,18,0.001433699973858893,ok,0.296300501404403,0.003699498595596984,0.539999999999964,ok,0.303728586995184,0.296184818495681,0.314114282650394,0.01792946415471297,True,0.0037285869951840245,2.71000000000004,0.296300501404403,0.003699498595596984,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,103,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,16,20,0.0014882999821566045,ok,0.300044894227101,4.48942271010222e-05,0.690000000000055,ok,0.305331506582453,0.29783236627352,0.31703405551201,0.019201689238490027,True,0.005331506582453016,2.81999999999971,0.300044894227101,4.48942271010222e-05,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,104,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,16,19,0.0017521000117994845,ok,0.302767963605034,0.0027679636050340073,0.480000000000018,ok,0.302113364508439,0.295175163822483,0.312117549061988,0.01694238523950503,True,0.0021133645084390196,2.96000000000004,0.302767963605034,0.0027679636050340073,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,105,0.3,0.3,0.2677785170483475,0.3333435445545661,0.06556502750621862,False,True,True,True,False,20,18,0.001645800017286092,ok,0.300385257369787,0.00038525736978700653,0.7199999999998,ok,0.303029326369002,0.295121480373434,0.313249079952445,0.018127599579011,True,0.0030293263690019945,2.82000000000016,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,106,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,19,17,0.0016397000290453434,ok,0.299704531331852,0.0002954686681480023,0.789999999999964,ok,0.304581257977375,0.297259630047124,0.314976889573729,0.017717259526604967,True,0.0045812579773750195,2.71000000000004,0.299704531331852,0.0002954686681480023,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,107,0.3,0.3,0.27334297394219775,0.2301828275443284,nan,True,False,False,False,False,19,17,0.001559700001962483,ok,0.301065991899542,0.0010659918995419848,0.550000000000182,ok,0.306830999033397,0.298153985103909,0.319530831744349,0.021376846640439984,True,0.006830999033397012,2.63000000000011,nan,nan,nan,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,108,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,17,17,0.001774400006979704,ok,0.300385257369787,0.00038525736978700653,0.5,ok,0.3024980262163,0.295468848326814,0.31288254843345,0.017413700106635954,True,0.00249802621630002,2.80999999999995,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,109,0.3,0.3,0.27334297394219775,0.3389546048991777,0.06561163095697997,False,True,True,True,False,18,20,0.0015652999863959849,ok,0.301065991899542,0.0010659918995419848,0.529999999999745,ok,0.30302883239904,0.295645532472519,0.31326188810724,0.01761635563472097,True,0.0030288323990400046,2.82999999999993,0.301065991899542,0.0010659918995419848,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,110,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,17,19,0.0016639999812468886,ok,0.305832625746625,0.00583262574662502,0.610000000000127,ok,0.305892679624949,0.298415871128214,0.31706774184036,0.018651870712146024,True,0.005892679624948993,3.07000000000016,0.305832625746625,0.00583262574662502,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,111,0.3,0.3,0.2621626622008632,0.34462095097393486,0.08245828877307165,False,True,True,True,False,17,18,0.0016107999836094677,ok,0.301065991899542,0.0010659918995419848,0.589999999999691,ok,0.31069516583057,0.301039741473656,0.324748367718808,0.02370862624515202,False,0.010695165830570008,3.09000000000015,0.301065991899542,0.0010659918995419848,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,112,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,19,17,0.0016254999791271985,ok,0.299704531331852,0.0002954686681480023,0.860000000000127,ok,0.303484408880462,0.296326120264815,0.313630773990693,0.017304653725878028,True,0.003484408880462031,3.07999999999993,0.299704531331852,0.0002954686681480023,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,113,0.3,0.3,0.2843574157902149,0.32225389228697016,0.03789647649675526,False,True,True,True,False,17,20,0.0014703000197187066,ok,0.300385257369787,0.00038525736978700653,0.570000000000164,ok,0.302076637231594,0.29470904383405,0.312604505860835,0.017895462026784992,True,0.002076637231594014,2.90000000000009,0.300385257369787,0.00038525736978700653,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,114,0.3,0.3,0.43403061042010643,0.3389546048991777,nan,True,False,False,False,False,22,20,0.001442599983420223,ok,0.300044894227101,4.48942271010222e-05,0.609999999999673,ok,0.304992682918181,0.297179502475126,0.316849998196583,0.019670495721457015,True,0.004992682918181002,3.01000000000022,nan,nan,nan,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,115,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,16,20,0.0017142000142484903,ok,0.299023798767047,0.0009762012329530001,0.550000000000182,ok,0.302349040580639,0.29518592019864,0.311869616613648,0.016683696415007998,True,0.0023490405806390058,2.75,0.299023798767047,0.0009762012329530001,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,116,0.3,0.3,0.2621626622008632,0.3503514615022955,0.08818879930143231,False,True,True,True,False,15,16,0.0016349999932572246,ok,0.299364166805512,0.0006358331944880113,0.610000000000127,ok,0.303439447288596,0.296047711352432,0.316294532110889,0.020246820758456963,True,0.0034394472885960203,2.63999999999987,0.299364166805512,0.0006358331944880113,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,117,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,15,20,0.0017751000123098493,ok,0.305151414065881,0.005151414065880988,0.699999999999818,ok,0.30251684932987,0.295075087994221,0.3138332079782,0.018758119983979027,True,0.002516849329870008,3.09999999999991,0.305151414065881,0.005151414065880988,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,118,0.3,0.3,0.2677785170483475,0.3333435445545661,0.06556502750621862,False,True,True,True,False,17,18,0.0017890000017359853,ok,0.303789314055251,0.003789314055251014,0.659999999999854,ok,0.302716922181052,0.295730821222145,0.313100047931394,0.017369226709249008,True,0.002716922181052017,2.65000000000009,0.303789314055251,0.003789314055251014,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,119,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,21,19,0.0016009999671950936,ok,0.299023798767047,0.0009762012329530001,0.629999999999654,ok,0.309733247470309,0.301563053143316,0.323817652148736,0.022254599005419984,False,0.009733247470309014,2.82000000000016,0.299023798767047,0.0009762012329530001,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,120,0.3,0.3,0.2621626622008632,0.3389546048991777,0.07679194269831452,False,True,True,True,False,15,18,0.0016276999958790839,ok,0.29800265472918,0.0019973452708199613,0.579999999999927,ok,0.298100078597031,0.291258751785594,0.306674839374085,0.015416087588491001,True,0.0018999214029689626,2.90000000000009,0.29800265472918,0.0019973452708199613,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,121,0.3,0.3,0.2677785170483475,0.3389546048991777,0.07117608785083024,False,True,True,True,False,19,18,0.0015893999952822924,ok,0.29800265472918,0.0019973452708199613,0.679999999999836,ok,0.309691404045349,0.301542646248121,0.323286248088781,0.021743601840659987,False,0.009691404045349017,2.76000000000022,0.29800265472918,0.0019973452708199613,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,122,0.3,0.3,0.2621626622008632,0.3503514615022955,0.08818879930143231,False,True,True,True,False,17,16,0.0016666000010445714,ok,0.299704531331852,0.0002954686681480023,0.539999999999964,ok,0.304531398232249,0.297174418920803,0.315045637874296,0.01787121895349303,True,0.004531398232249018,2.84999999999991,0.299704531331852,0.0002954686681480023,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,123,0.3,0.3,0.2677785170483475,0.3503514615022955,0.08257294445394803,False,True,True,True,False,18,16,0.0014049000455997884,ok,0.298683425332831,0.0013165746671690015,0.630000000000109,ok,0.305564035650865,0.29759059758189,0.31765469035782,0.02006409277593002,True,0.005564035650864996,3.32999999999993,0.298683425332831,0.0013165746671690015,0.0,False
paper_f1_cusp__beta_4_8__n1000,paper_f1_cusp,beta_4_8,1000,124,0.3,0.3,0.2788661470779192,0.3389546048991777,0.060088457821258545,False,True,True,True,False,19,19,0.0013957000337541103,ok,0.300385257369787,0.00038525736978700653,0.5,ok,0.301234822062287,0.293871805756243,0.311480145582379,0.01760833982613602,True,0.0012348220622870332,2.88999999999987,0.300385257369787,0.00038525736978700653,0.0,False
