tsb_ad_file,tsb_uad_file,point_anom,type_an,length,maximum_signal_match_error,IFOREST,LOF,MP,NORMA,IFOREST1,HBOS,OCSVM,PCA,AE,CNN,LSTM,POLY
327_UCR_id_25_Medical_tr_15000_1st_51370.csv,195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out,0,sequence,60000,0.0,0.04308425,0.431280846,0.4321857,0.644003668,0.005803457,0.004503395,0.013900825,0.140789216,0.048360755,0.006405089,0.006937027,0.007269372
328_UCR_id_26_Medical_tr_1913_1st_3474.csv,142_UCR_Anomaly_InternalBleeding6_1500_3474_3629.out,0,sequence,7654,0.0,0.861965879,0.028726077,0.863687389,0.91694366,0.137328991,0.690874853,0.572826385,0.901235553,0.38981878,0.248102229,0.015850092,0.016183149
329_UCR_id_27_Medical_tr_7500_1st_17210.csv,100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.out,0,sequence,30001,0.0,0.836615847,1.0,0.224382411,0.209732291,0.158098778,0.91999744,0.015700906,1.0,0.055698057,0.019331359,0.037933553,0.775740905
330_UCR_id_28_Facility_tr_7482_1st_23405.csv,154_UCR_Anomaly_PowerDemand3_16000_23405_23477.out,0,sequence,29931,0.0,0.001466364,0.04057933,0.083796387,0.023002262,0.001981641,0.001371052,0.001315811,0.001272216,0.020632473,0.023194901,0.006699594,0.001603823
333_UCR_id_31_Facility_tr_7500_1st_13400.csv,183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out,0,sequence,30000,0.0,0.008777094,0.080752745,0.321975646,0.721396122,0.009430057,0.014982863,0.031187088,0.008051613,0.098839635,0.030307509,0.038961726,0.010146777
335_UCR_id_33_Medical_tr_1875_1st_4526.csv,132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.out,0,sequence,7501,0.0,0.060805117,0.51355662,0.218641399,0.54298206,0.00302941,0.006043144,0.373086417,0.003115227,0.006180938,0.248062194,0.003735485,0.003470685
336_UCR_id_34_Facility_tr_32191_1st_124159.csv,090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.out,0,sequence,128767,0.0,0.011258568,0.020084461,0.371784622,0.998757597,0.006405524,0.004169349,0.006596097,0.00443077,0.064383326,0.023143662,0.016366201,0.00692704
337_UCR_id_35_HumanActivity_tr_50000_1st_110260.csv,078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.out,0,sequence,200000,0.0,0.003764616,0.000703925,0.00529337,0.021828352,0.000724784,0.001399777,0.005425245,0.000380543,0.000937381,0.001896677,0.001944163,0.000656644
338_UCR_id_36_Facility_tr_9000_1st_12400.csv,182_UCR_Anomaly_qtdbSel1005V_4000_12400_12800.out,0,sequence,36001,0.0,0.006687006,0.071704269,0.358464635,0.77047555,0.008605751,0.010009092,0.129034139,0.006565146,0.128034368,0.017173961,0.015540839,0.008834381
340_UCR_id_38_Facility_tr_32500_1st_114283.csv,089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.out,0,sequence,130001,0.0,0.002630781,0.216086989,0.238952347,0.248823734,0.000735854,0.000570736,0.045215204,0.001550528,0.023768503,0.000615904,0.001012615,0.000766764
342_UCR_id_40_Medical_tr_7500_1st_17000.csv,122_UCR_Anomaly_ECG3_8000_17000_17100.out,0,sequence,30000,0.0,0.001668707,0.001894822,0.610526316,0.961167815,0.002487654,0.001666722,0.692549534,0.001668211,0.591741901,0.081145503,0.039789156,0.002106594
343_UCR_id_41_Facility_tr_14030_1st_52600.csv,070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.out,0,sequence,56123,0.0,0.9089561,0.002173035,0.811985355,0.951021936,0.018053608,0.088745814,0.909429693,0.859914579,0.866257545,0.119180406,0.028844272,0.222029384
348_UCR_id_46_Facility_tr_9000_1st_12400.csv,074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.out,0,sequence,36001,0.0,0.007815307,0.080307034,0.268748001,0.547786658,0.009912412,0.013172569,0.033838008,0.00723595,0.086149225,0.016415759,0.01611448,0.00877554
350_UCR_id_48_Facility_tr_7482_1st_23405.csv,046_UCR_Anomaly_DISTORTEDPowerDemand3_16000_23405_23477.out,0,sequence,29931,0.0,0.001602115,0.022132852,0.041132637,0.01651101,0.00170332,0.001478343,0.001288963,0.001459475,0.012990499,0.015457968,0.010586998,0.00154307
351_UCR_id_49_Medical_tr_7464_1st_12190.csv,150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out,0,sequence,29859,0.0,0.003881637,0.009469202,0.06879215,0.979416022,0.007371314,0.009991556,0.372688804,0.003863305,0.527210043,0.135003114,0.005933127,0.004059642
352_UCR_id_50_HumanActivity_tr_48750_1st_110800.csv,185_UCR_Anomaly_resperation11_58000_110800_110801.out,1,point,195000,0.0,5.74e-06,0.017857143,8.77e-05,5.54e-06,1.04e-05,1.17e-05,4.88e-06,1.35e-05,3.37e-06,0.1,0.25,0.000657895
353_UCR_id_51_Medical_tr_1875_1st_3198.csv,028_UCR_Anomaly_DISTORTEDInternalBleeding17_1600_3198_3309.out,0,sequence,7500,0.0,0.014581046,1.0,0.64653609,0.987454623,0.018313066,0.010445843,0.007534582,0.009166244,0.010381037,0.05154122,0.21393518,0.020541869
354_UCR_id_52_Facility_tr_7482_1st_18485.csv,152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out,0,sequence,29931,0.0,0.006048306,0.015862464,0.665851042,0.711891745,0.009621814,0.01253418,0.017419656,0.005639977,0.657002106,0.063782118,0.021691907,0.005896539
356_UCR_id_54_Medical_tr_7500_1st_16000.csv,013_UCR_Anomaly_DISTORTEDECG3_15000_16000_16100.out,0,sequence,30000,0.0,0.001668937,0.001925359,0.730526557,0.978135381,0.002317478,0.001668493,0.53198655,0.001668276,0.584184571,0.055227305,0.047065906,0.001957219
359_UCR_id_57_Medical_tr_1913_1st_3474.csv,034_UCR_Anomaly_DISTORTEDInternalBleeding6_1500_3474_3629.out,0,sequence,7654,0.0,0.818413457,0.020900189,0.516281156,0.461844955,0.064242569,0.714258884,0.205765663,0.785316086,0.132473221,0.334239992,0.015866214,0.015827858
360_UCR_id_58_Facility_tr_14030_1st_52600.csv,178_UCR_Anomaly_ltstdbs30791AI_17555_52600_52800.out,0,sequence,56123,0.0,0.915315007,0.002056094,0.841373024,0.953720535,0.015010816,0.108718703,0.910933784,0.856477258,0.908929873,0.142893935,0.014362494,0.216373487
362_UCR_id_60_HumanActivity_tr_16000_1st_31200.csv,063_UCR_Anomaly_DISTORTEDgaitHunt2_18500_31200_31850.out,0,sequence,64000,0.0,0.014226171,0.334636437,0.016085403,0.016823915,0.01516476,0.023454656,0.006933242,0.008785994,0.007444715,0.010054273,0.009481814,0.007451774
363_UCR_id_61_Medical_tr_7500_1st_16000.csv,121_UCR_Anomaly_ECG3_15000_16000_16100.out,0,sequence,30000,0.0,0.001668781,0.001847691,0.786848297,0.969537543,0.002566363,0.001668288,0.580342625,0.001668356,0.718555273,0.064445735,0.038039283,0.001970849
365_UCR_id_63_Facility_tr_50000_1st_210720.csv,218_UCR_Anomaly_STAFFIIIDatabase_41117_210720_211370.out,0,sequence,299940,0.0,0.006277625,0.299101309,0.001831399,0.001694965,0.008453214,0.053281234,0.142116507,0.002476503,0.001912854,0.001798993,0.005285014,0.00360292
366_UCR_id_64_Medical_tr_2507_1st_8500.csv,177_UCR_Anomaly_insectEPG5_3200_8500_8501.out,1,point,10028,0.0,0.003521127,0.125,0.015151515,0.015151515,5.27e-05,5e-05,0.025,0.000664894,0.02,0.000126454,0.00012837,0.5125
367_UCR_id_65_Medical_tr_9567_1st_16000.csv,104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.out,0,sequence,38269,0.0,0.001540975,0.04354394,0.006164798,0.012303111,0.001887997,0.001502231,0.002299523,0.001571774,0.005068801,0.007442796,0.003452946,0.00149973
368_UCR_id_66_Facility_tr_50000_1st_125720.csv,214_UCR_Anomaly_STAFFIIIDatabase_34211_125720_126370.out,0,sequence,299690,0.0,0.004843015,0.216764853,0.001575808,0.001192389,0.004038764,0.002688813,0.003036775,0.006859183,0.001543456,0.00194262,0.001775657,0.002633188
370_UCR_id_68_Medical_tr_9625_1st_12240.csv,058_UCR_Anomaly_DISTORTEDapneaecg_10000_12240_12308.out,0,sequence,38501,0.0,0.001929667,0.860196431,0.334380848,0.85775509,0.001886153,0.001480036,0.017255464,0.002085641,0.019802495,0.005427898,0.003328414,0.002161455
372_UCR_id_70_Medical_tr_7500_1st_17000.csv,126_UCR_Anomaly_ECG4_8000_17000_17100.out,0,sequence,30000,0.0,0.001668833,0.002014496,0.994768314,0.978892759,0.002734776,0.001666722,0.850933328,0.001667307,0.832038521,0.056540129,0.020875393,0.002181872
374_UCR_id_72_Medical_tr_2500_1st_7000.csv,173_UCR_Anomaly_insectEPG1_3000_7000_7030.out,0,sequence,10001,0.0,0.0620026,0.535641325,0.672988291,0.298704667,0.003879085,0.015968794,0.009253165,0.007894237,0.088457955,0.008571249,0.005956486,0.009322977
375_UCR_id_73_Medical_tr_47500_1st_123000.csv,226_UCR_Anomaly_mit14046longtermecg_96123_123000_123300.out,0,sequence,190001,0.0,0.085773922,0.059301312,0.075526693,0.019472151,0.015146003,0.010820724,0.001225033,0.086758182,0.018643219,0.0026445,0.005600585,0.024380084
376_UCR_id_74_Medical_tr_7500_1st_17210.csv,145_UCR_Anomaly_Lab2Cmac011215EPG1_5000_17210_17260.out,0,sequence,30001,0.0,0.81736055,0.999603922,0.174541418,0.21724009,0.181974653,0.923687739,0.010262637,0.99919984,0.023008293,0.018158155,0.016254746,0.775730618
377_UCR_id_75_Medical_tr_1875_1st_6599.csv,036_UCR_Anomaly_DISTORTEDInternalBleeding9_4200_6599_6681.out,0,sequence,7501,0.0,0.006223584,0.007270994,0.008338194,0.006597395,0.006871549,0.006971831,0.006955537,0.006692494,0.008012064,0.007420165,0.008076973,0.006933069
378_UCR_id_76_Medical_tr_9594_1st_11111.csv,164_UCR_Anomaly_apneaecg3_5000_11111_11211.out,0,sequence,38379,0.0,0.003775804,0.943842559,0.400883501,0.362446861,0.003584254,0.00336338,0.00174402,0.002578189,0.015710145,0.056699981,0.020202087,0.003314087
379_UCR_id_77_Facility_tr_32191_1st_124159.csv,198_UCR_Anomaly_tiltAPB2_50000_124159_124985.out,0,sequence,128767,0.0,0.013837588,0.021577119,0.24182478,0.99917485,0.005788965,0.003725504,0.00773347,0.004212041,0.288934464,0.036570206,0.222348235,0.007016908
380_UCR_id_78_Medical_tr_1830_1st_4675.csv,032_UCR_Anomaly_DISTORTEDInternalBleeding4_1000_4675_5033.out,0,sequence,7321,0.0,0.669756356,0.211988481,0.717063458,0.833340144,0.061469769,0.370706202,0.169931283,0.279882023,0.279268793,0.444382472,0.12620882,0.371156063
383_UCR_id_81_Medical_tr_1875_1st_3198.csv,136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.out,0,sequence,7500,0.0,0.016505505,0.912294462,0.987060505,0.991722997,0.019654341,0.008459755,0.007500781,0.008211987,0.018945473,0.146494744,0.466500615,0.020012402
384_UCR_id_82_Facility_tr_50000_1st_884100.csv,240_UCR_Anomaly_taichidbS0715Master_240030_884100_884200.out,0,sequence,900000,0.0,0.00029845,0.026293659,6.04e-05,0.000259273,0.000104564,0.000140737,5.7e-05,0.000106421,0.000296514,8.31e-05,6.65e-05,0.000487527
389_UCR_id_87_Facility_tr_7482_1st_18485.csv,044_UCR_Anomaly_DISTORTEDPowerDemand1_9000_18485_18821.out,0,sequence,29931,0.0,0.005946537,0.102263471,0.758643604,0.522290854,0.008741602,0.013553077,0.109840985,0.00564707,0.559172792,0.051081089,0.010300442,0.007930794
390_UCR_id_88_Medical_tr_7500_1st_17000.csv,014_UCR_Anomaly_DISTORTEDECG3_8000_17000_17100.out,0,sequence,30000,0.0,0.001668637,0.002006005,0.679921134,0.943759213,0.003227948,0.001668154,0.760558807,0.001668017,0.845894562,0.10796557,0.036948752,0.002121374
392_UCR_id_90_HumanActivity_tr_48750_1st_130700.csv,184_UCR_Anomaly_resperation10_48000_130700_131880.out,0,sequence,195000,0.0,0.018305396,0.087984034,0.013193337,0.005733555,0.009079391,0.010494245,0.018951265,0.009806524,0.015305476,0.027350892,0.01532962,0.046571884
394_UCR_id_92_Medical_tr_9967_1st_28995.csv,205_UCR_Anomaly_CHARISfive_9812_28995_29085.out,0,sequence,39870,0.0,0.001255314,0.056217587,0.025191426,0.003492135,0.002496165,0.00208816,0.034852961,0.001540945,0.011589537,0.002218494,0.003828029,0.001206766
395_UCR_id_93_Medical_tr_7516_1st_17390.csv,148_UCR_Anomaly_Lab2Cmac011215EPG4_6000_17390_17520.out,0,sequence,30066,0.0,0.017040025,0.011650213,0.09140509,0.522943246,0.004438884,0.026908369,0.238431844,0.011704529,0.191109417,0.077522694,0.008940214,0.005387497
397_UCR_id_95_Medical_tr_1830_1st_4675.csv,140_UCR_Anomaly_InternalBleeding4_1000_4675_5033.out,0,sequence,7321,0.0,0.691382652,0.209862697,0.746802069,0.854810236,0.066421621,0.405261019,0.263016293,0.303071633,0.146718594,0.649685811,0.113743113,0.356235356
398_UCR_id_96_Medical_tr_1913_1st_3474.csv,099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.out,0,sequence,7654,0.0,0.883723945,0.034277802,0.841459467,0.906003665,0.11069589,0.75700386,0.513130181,0.901449351,0.36360039,0.375937733,0.015832083,0.016104761
399_UCR_id_97_Facility_tr_19948_1st_52000.csv,109_UCR_Anomaly_1sddb40_35000_52000_52620.out,0,sequence,79795,0.0,0.360124653,0.012230652,0.327332496,0.050137086,0.02084753,0.065047989,0.466581177,0.603348559,0.072122486,0.049968438,0.031608072,0.005614204
403_UCR_id_101_Medical_tr_1875_1st_4187.csv,027_UCR_Anomaly_DISTORTEDInternalBleeding16_1200_4187_4199.out,0,sequence,7501,0.0,0.009429201,0.005026701,0.023028576,0.007614682,0.003048528,0.00429662,0.001517461,0.009260403,0.001314369,0.011939613,0.259594475,0.001239669
404_UCR_id_102_Facility_tr_13750_1st_52600.csv,071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.out,0,sequence,55000,0.0,0.948176135,0.002041551,0.640744927,0.950383941,0.102061611,0.830879372,0.489397999,0.890269927,0.523585986,0.422616459,0.013201716,0.511538487
407_UCR_id_105_Medical_tr_7500_1st_16900.csv,096_UCR_Anomaly_NOISEECG4_5000_16900_17100.out,0,sequence,30000,0.0,0.006985941,0.955250747,0.773083399,0.992684377,0.009981357,0.103449161,0.701651428,0.008763834,0.892724632,0.230256378,0.050113329,0.006228155
408_UCR_id_106_Medical_tr_9594_1st_11111.csv,056_UCR_Anomaly_DISTORTEDapneaecg3_5000_11111_11211.out,0,sequence,38379,0.0,0.003399174,0.944522205,0.411215433,0.37226943,0.003018746,0.003042313,0.001766567,0.002433168,0.023039426,0.056517395,0.024973448,0.003221474
409_UCR_id_107_Facility_tr_20000_1st_67950.csv,086_UCR_Anomaly_DISTORTEDsddb49_20000_67950_68200.out,0,sequence,80000,0.0,0.009733264,0.02425347,0.998133405,0.955306037,0.004505135,0.00726944,0.867576676,0.010132916,0.484544042,0.047852898,0.006565946,0.009731042
410_UCR_id_108_Medical_tr_1875_1st_4187.csv,138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.out,0,sequence,7500,0.0,0.01063458,0.678571429,0.030492258,0.873076923,0.001956487,0.003119552,0.124929972,0.030606034,0.001687213,0.717183262,0.636507434,0.001152339
412_UCR_id_110_Medical_tr_7500_1st_16900.csv,124_UCR_Anomaly_ECG4_5000_16900_17100.out,0,sequence,30000,0.0,0.009576064,0.921948295,0.785884935,0.991943673,0.010964083,0.064102678,0.742178272,0.006939764,0.893972756,0.138048886,0.249231556,0.006031004
414_UCR_id_112_HumanActivity_tr_48750_1st_143411.csv,191_UCR_Anomaly_resperation9_38000_143411_143511.out,0,sequence,195000,0.0,0.000901121,0.887020972,0.004633991,0.000627276,0.000619865,0.000683749,0.000362133,0.000440069,0.00034867,0.481433837,0.767166819,0.002340336
416_UCR_id_114_Medical_tr_50000_1st_91200.csv,222_UCR_Anomaly_mit14046longtermecg_56123_91200_91700.out,0,sequence,211502,0.0,0.108638915,0.003493245,0.126998493,0.22247739,0.004106271,0.138937946,0.157625524,0.148837088,0.120358849,0.04958628,0.027229696,0.002589083
418_UCR_id_116_Facility_tr_10000_1st_35774.csv,085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874.out,0,sequence,40000,0.0,0.003052937,0.781435938,0.997342159,0.93231407,0.003049021,0.003840953,0.104303138,0.006503798,0.083165124,0.009503931,0.003528273,0.002874551
422_UCR_id_120_Facility_tr_50000_1st_150720.csv,217_UCR_Anomaly_STAFFIIIDatabase_38211_150720_151370.out,0,sequence,299690,0.0,0.002066311,0.179697463,0.002070238,0.001890598,0.002442457,0.003174937,0.001474856,0.002724048,0.001727163,0.005655915,0.011206764,0.001759369
423_UCR_id_121_Facility_tr_13750_1st_52600.csv,072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.out,0,sequence,55000,0.0,0.00211819,0.029003188,0.691560522,0.983654844,0.003535106,0.008645636,0.357862572,0.002035332,0.30188097,0.035203822,0.008622497,0.002767461
424_UCR_id_122_Medical_tr_7464_1st_12190.csv,042_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG6_7000_12190_12420.out,0,sequence,29859,0.0,0.004388812,0.007503542,0.070044687,0.971427035,0.00741768,0.020376292,0.418384812,0.003866346,0.548357722,0.094896626,0.010086371,0.004054794
425_UCR_id_123_Medical_tr_16700_1st_16800.csv,123_UCR_Anomaly_ECG4_5000_16800_17100.out,0,sequence,200000,0.0,0.01108769,0.149554732,0.004573478,0.002186707,0.01414094,0.002472978,0.045734649,0.003598888,0.001983491,0.002279738,0.001782236,0.153046801
427_UCR_id_125_Medical_tr_10403_1st_10995.csv,203_UCR_Anomaly_CHARISfive_11812_10995_11028.out,0,sequence,41612,0.0,0.001257221,0.862537525,0.712787258,0.926491451,0.000761684,0.001224391,0.001193203,0.000674294,0.041964363,0.045565613,0.001209073,0.000680356
428_UCR_id_126_Medical_tr_7487_1st_27862.csv,038_UCR_Anomaly_DISTORTEDLab2Cmac011215EPG2_5000_27862_27932.out,0,sequence,29950,0.0,0.014374919,0.164234166,0.220751913,0.894227128,0.002105015,0.003644102,0.004537884,0.017395785,0.03162075,0.015515556,0.012239869,0.015970714
431_UCR_id_129_Facility_tr_32500_1st_114283.csv,197_UCR_Anomaly_tiltAPB1_100000_114283_114350.out,0,sequence,130001,0.0,0.00398106,0.329505558,0.188571657,0.601716465,0.000835211,0.001198846,0.542210787,0.003793394,0.024722689,0.002398214,0.002231995,0.000759875
433_UCR_id_131_Facility_tr_50000_1st_106720.csv,215_UCR_Anomaly_STAFFIIIDatabase_36276_106720_107370.out,0,sequence,299990,0.0,0.002067079,0.164429567,0.003223619,0.006691291,0.001982718,0.001644108,0.033335656,0.00225614,0.00231393,0.00253919,0.002528692,0.002381468
434_UCR_id_132_Medical_tr_14750_1st_57530.csv,232_UCR_Anomaly_mit14134longtermecg_8763_57530_57790.out,0,sequence,59000,0.0,0.004035248,0.025073424,0.004742156,0.003814481,0.004442328,0.0030688,0.004063607,0.003234542,0.004323626,0.004398192,0.004219371,0.003742995
