cell,trial,method,covered,left,right,width,empty
paper_f4_logistic__uniform__n500,146,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,147,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,147,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,148,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,148,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,149,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,149,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,150,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,150,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,151,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,151,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,152,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,152,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,153,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,153,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,154,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,154,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,155,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,155,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,156,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,156,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,157,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,157,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,158,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,158,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,159,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,159,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,160,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,160,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,161,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,161,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,162,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,162,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,163,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,163,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,164,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,164,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,165,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,165,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,166,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,166,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,167,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,167,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,168,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,168,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,169,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,169,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,170,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,170,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,171,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,171,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,172,SCI,True,0.001996007984031936,0.9580838323353293,0.9560878243512974,False
paper_f4_logistic__uniform__n500,172,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,173,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,173,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,174,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,174,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,175,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,175,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,176,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,176,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,177,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,177,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,178,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,178,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,179,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,179,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,180,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,180,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,181,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,181,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,182,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,182,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,183,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,183,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,184,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,184,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,185,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,185,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,186,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,186,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,187,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,187,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,188,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,188,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,189,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,189,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,190,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,190,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,191,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,191,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,192,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,192,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,193,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,193,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,194,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,194,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,195,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,195,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,196,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,196,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,197,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,197,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,198,SCI,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,198,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n500,199,SCI,True,0.001996007984031936,0.6467065868263473,0.6447105788423153,False
paper_f4_logistic__uniform__n500,199,PBP,True,0.001996007984031936,0.998003992015968,0.996007984031936,False
paper_f4_logistic__uniform__n1000,0,SCI,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,0,PBP,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,1,SCI,True,0.000999000999000999,0.9590409590409591,0.9580419580419581,False
paper_f4_logistic__uniform__n1000,1,PBP,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,2,SCI,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,2,PBP,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,3,SCI,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,3,PBP,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,4,SCI,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,4,PBP,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,5,SCI,True,0.000999000999000999,0.9590409590409591,0.9580419580419581,False
paper_f4_logistic__uniform__n1000,5,PBP,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,6,SCI,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,6,PBP,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,7,SCI,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,7,PBP,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,8,SCI,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,8,PBP,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,9,SCI,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
paper_f4_logistic__uniform__n1000,9,PBP,True,0.000999000999000999,0.999000999000999,0.9980019980019981,False
