suite,noise_sigma,trial,seed,method,parameter,baseline_mse,baseline_nmse
exact,0.1,85,20262186,vmd_low_mode,K=5;alpha=2000,0.021860104642516514,0.00541359560662951
exact,0.1,85,20262186,l1_trend_oracle,lambda=300,0.06599341577569105,0.016343090371804737
exact,0.1,85,20262186,gaussian_oracle,sigma=32,0.002758375568291638,0.0006831042258093577
exact,0.1,86,20262187,hcrd_centered,none,0.5575300117868929,0.23102749474194556
exact,0.1,86,20262187,hcrd_thresholded,z=3.5,0.008929175673392499,0.0037000431229217835
exact,0.1,86,20262187,hcrd_adaptive_guided,pilot-calibrated,0.03418185085440115,0.014164165518597433
exact,0.1,86,20262187,emd_residue,default,0.26267259662219183,0.10884542652778725
exact,0.1,86,20262187,vmd_low_mode,K=5;alpha=2000,0.05542444822649121,0.022966604757620256
exact,0.1,86,20262187,l1_trend_oracle,lambda=300,0.023683085801019143,0.009813720992044766
exact,0.1,86,20262187,gaussian_oracle,sigma=32,0.08433255120647672,0.03494545157844575
exact,0.1,87,20262188,hcrd_centered,none,1.0568572728567032,1.0317843171512837
exact,0.1,87,20262188,hcrd_thresholded,z=3.5,0.0027126371680324707,0.002648282374527469
exact,0.1,87,20262188,hcrd_adaptive_guided,pilot-calibrated,0.07003427732555338,0.06837277924218566
exact,0.1,87,20262188,emd_residue,default,0.0005457461953086297,0.0005327988744803519
exact,0.1,87,20262188,vmd_low_mode,K=5;alpha=2000,0.05278735104488932,0.05153502024436656
exact,0.1,87,20262188,l1_trend_oracle,lambda=300,0.06842987627532528,0.06680644111445357
exact,0.1,87,20262188,gaussian_oracle,sigma=64,0.026202876158253306,0.025581237295424993
exact,0.1,88,20262189,hcrd_centered,none,0.9070054143304288,0.4270970058028732
exact,0.1,88,20262189,hcrd_thresholded,z=3.5,0.0003178616475902541,0.0001496768991677794
exact,0.1,88,20262189,hcrd_adaptive_guided,pilot-calibrated,0.04828574735844971,0.022737127908957402
exact,0.1,88,20262189,emd_residue,default,0.01866705936787315,0.008790074499223003
exact,0.1,88,20262189,vmd_low_mode,K=5;alpha=2000,0.07323670031637289,0.034486205843761324
exact,0.1,88,20262189,l1_trend_oracle,lambda=300,0.05257644396400441,0.024757560911988358
exact,0.1,88,20262189,gaussian_oracle,sigma=32,0.09378765220963119,0.04416338073305244
exact,0.1,89,20262190,hcrd_centered,none,0.43327433571703394,1.0229921811805982
exact,0.1,89,20262190,hcrd_thresholded,z=3.5,0.0005963760568469562,0.0014080871930438848
exact,0.1,89,20262190,hcrd_adaptive_guided,pilot-calibrated,0.03046716368217363,0.07193518669420641
exact,0.1,89,20262190,emd_residue,default,0.003135517463335189,0.00740318450581382
exact,0.1,89,20262190,vmd_low_mode,K=5;alpha=2000,0.022698312401470803,0.0535923644641257
exact,0.1,89,20262190,l1_trend_oracle,lambda=300,0.017530350734038837,0.041390431548632915
exact,0.1,89,20262190,gaussian_oracle,sigma=64,0.012176309121280014,0.02874915036472986
exact,0.1,90,20262191,hcrd_centered,none,0.8025580466661754,0.11473407506613606
exact,0.1,90,20262191,hcrd_thresholded,z=3.5,0.00279447627208297,0.0003994996395632257
exact,0.1,90,20262191,hcrd_adaptive_guided,pilot-calibrated,0.018436703108162984,0.002635719730393413
exact,0.1,90,20262191,emd_residue,default,0.046325371393035414,0.0066226968391309106
exact,0.1,90,20262191,vmd_low_mode,K=5;alpha=2000,0.011021127929695562,0.0015755856220642302
exact,0.1,90,20262191,l1_trend_oracle,lambda=300,0.04150289761119378,0.0059332737236457355
exact,0.1,90,20262191,gaussian_oracle,sigma=32,0.009068263065030273,0.001296403144351531
exact,0.1,91,20262192,hcrd_centered,none,1.1203205454830933,0.6736790673625226
exact,0.1,91,20262192,hcrd_thresholded,z=3.5,0.011924951062923274,0.007170795843032325
exact,0.1,91,20262192,hcrd_adaptive_guided,pilot-calibrated,0.07230304231157213,0.04347777634563427
exact,0.1,91,20262192,emd_residue,default,0.056842190572266416,0.034180747720782646
exact,0.1,91,20262192,vmd_low_mode,K=5;alpha=2000,0.07374431875305523,0.0443444548804738
exact,0.1,91,20262192,l1_trend_oracle,lambda=300,0.06972294349984597,0.04192629309542098
exact,0.1,91,20262192,gaussian_oracle,sigma=32,0.08256044785302342,0.04964583193167579
exact,0.1,92,20262193,hcrd_centered,none,0.6466137960219663,0.4218986509556454
exact,0.1,92,20262193,hcrd_thresholded,z=3.5,0.3443675695745593,0.22469086482566367
exact,0.1,92,20262193,hcrd_adaptive_guided,pilot-calibrated,0.026035350092173257,0.01698738744614209
exact,0.1,92,20262193,emd_residue,default,0.006492434397009731,0.004236144249268974
exact,0.1,92,20262193,vmd_low_mode,K=5;alpha=2000,0.019574637713689794,0.012771940987276229
exact,0.1,92,20262193,l1_trend_oracle,lambda=300,0.03274704866946071,0.02136659585895224
exact,0.1,92,20262193,gaussian_oracle,sigma=32,0.005922565351464725,0.0038643195480084222
exact,0.1,93,20262194,hcrd_centered,none,0.6826043590633925,1.0135804210276642
exact,0.1,93,20262194,hcrd_thresholded,z=3.5,0.0012770014464235648,0.0018961842926038645
exact,0.1,93,20262194,hcrd_adaptive_guided,pilot-calibrated,0.0511151782407597,0.07589952099523857
exact,0.1,93,20262194,emd_residue,default,0.009529645480586787,0.014150308227903525
exact,0.1,93,20262194,vmd_low_mode,K=5;alpha=2000,0.036037643628398564,0.05351130492608666
exact,0.1,93,20262194,l1_trend_oracle,lambda=300,0.03524178702415896,0.05232955936397268
exact,0.1,93,20262194,gaussian_oracle,sigma=64,0.024590323041271726,0.03651349372508737
exact,0.1,94,20262195,hcrd_centered,none,0.9976711489940441,0.0726228994508198
exact,0.1,94,20262195,hcrd_thresholded,z=3.5,0.008366210801143846,0.000608996748486168
exact,0.1,94,20262195,hcrd_adaptive_guided,pilot-calibrated,0.010735387295026589,0.0007814548439918639
exact,0.1,94,20262195,emd_residue,default,0.10613237468318734,0.007725632622398165
exact,0.1,94,20262195,vmd_low_mode,K=5;alpha=2000,0.017490189319927487,0.001273153244571252
exact,0.1,94,20262195,l1_trend_oracle,lambda=300,0.06257683083536983,0.004555119087376909
exact,0.1,94,20262195,gaussian_oracle,sigma=32,0.031848966098356156,0.0023183633854759246
exact,0.1,95,20262196,hcrd_centered,none,1.0756078757299055,0.3725919876034274
exact,0.1,95,20262196,hcrd_thresholded,z=3.5,0.0037904935764758625,0.001313031977102972
exact,0.1,95,20262196,hcrd_adaptive_guided,pilot-calibrated,0.02790002476574122,0.00966460539775996
exact,0.1,95,20262196,emd_residue,default,0.010949944884935446,0.0037930753584873985
exact,0.1,95,20262196,vmd_low_mode,K=5;alpha=2000,0.01383206793848358,0.004791446587696224
exact,0.1,95,20262196,l1_trend_oracle,lambda=300,0.0717516968739236,0.024854882485898597
exact,0.1,95,20262196,gaussian_oracle,sigma=32,0.007568859864353128,0.0026218630454313357
exact,0.1,96,20262197,hcrd_centered,none,0.5056146269234476,0.6688465499294098
exact,0.1,96,20262197,hcrd_thresholded,z=3.5,0.008906557680404562,0.011781938375742073
exact,0.1,96,20262197,hcrd_adaptive_guided,pilot-calibrated,0.027727816847086816,0.03667942667737831
exact,0.1,96,20262197,emd_residue,default,0.013422220325605,0.017755431269460734
exact,0.1,96,20262197,vmd_low_mode,K=5;alpha=2000,0.017309709997575508,0.022897952700861805
exact,0.1,96,20262197,l1_trend_oracle,lambda=300,0.020121418226050198,0.026617388903620556
exact,0.1,96,20262197,gaussian_oracle,sigma=64,0.0015343608552141872,0.0020297117799009546
exact,0.1,97,20262198,hcrd_centered,none,0.5870540781479114,0.8047663484744306
exact,0.1,97,20262198,hcrd_thresholded,z=3.5,4.097744070109083e-05,5.6174152519106734e-05
exact,0.1,97,20262198,hcrd_adaptive_guided,pilot-calibrated,0.04598944339476705,0.06304488429063114
exact,0.1,97,20262198,emd_residue,default,0.0037598650717993957,0.005154231947650627
exact,0.1,97,20262198,vmd_low_mode,K=5;alpha=2000,0.036980531465707525,0.05069496726126629
exact,0.1,97,20262198,l1_trend_oracle,lambda=300,0.025902553522739423,0.03550865957770652
exact,0.1,97,20262198,gaussian_oracle,sigma=32,0.03920671041916612,0.05374673706257258
exact,0.1,98,20262199,hcrd_centered,none,0.7823387110278326,1.0073473889104
exact,0.1,98,20262199,hcrd_thresholded,z=3.5,8.08971180524025e-05,0.00010416396311694833
exact,0.1,98,20262199,hcrd_adaptive_guided,pilot-calibrated,0.05761766891616721,0.07418910443732356
exact,0.1,98,20262199,emd_residue,default,0.00021357330538925983,0.0002749991895993249
exact,0.1,98,20262199,vmd_low_mode,K=5;alpha=2000,0.03886098361212891,0.05003780309009307
exact,0.1,98,20262199,l1_trend_oracle,lambda=300,0.0442307770925495,0.05695200452898535
exact,0.1,98,20262199,gaussian_oracle,sigma=64,0.013846341564602764,0.017828692130981514
exact,0.1,99,20262200,hcrd_centered,none,0.4732899226341515,0.508105716591874
exact,0.1,99,20262200,hcrd_thresholded,z=3.5,0.0080734406486434,0.008667332960122731
exact,0.1,99,20262200,hcrd_adaptive_guided,pilot-calibrated,0.02155692990018544,0.023142684411054392
exact,0.1,99,20262200,emd_residue,default,0.0034778558110362392,0.0037336911997506157
exact,0.1,99,20262200,vmd_low_mode,K=5;alpha=2000,0.015080368406826587,0.01618969901825494
exact,0.1,99,20262200,l1_trend_oracle,lambda=300,0.019071220610228545,0.020474123261509453
exact,0.1,99,20262200,gaussian_oracle,sigma=32,0.005342629862464283,0.0057356403441763855
