file,wsd_id,length,train_index,anomaly_points,anomaly_events,max_run,max_run_fraction,anomaly_occupancy,primary_sparse_transient,file_sha256,HCRD_vus_pr,POLY_vus_pr,event_count,median_duration_fraction,median_sign_coherence,median_shape_concentration,median_peak_to_background_mad,median_curvature_contrast,hcrd_minus_comparator_vus_pr
062_WSD_id_34_WebService_tr_3371_1st_3471.csv,34,18236,3371,160,16,21,0.0011515683263873,0.0087738539153323,True,9948bb2af3ba7046267291e2abdb354c02e699317c2bcc202536adaa7e290e04,0.732002557478423,0.8233867354132484,16.0,0.000466110989252029,1.0,0.20430368015720468,9.847221089727354,20.249988198215597,-0.09138417793482534
063_WSD_id_35_WebService_tr_2290_1st_2390.csv,35,18236,2290,67,3,26,0.0014257512612415,0.0036740513270454,True,466bb62f2dbca29c1cb01b55f4ceb1adbaa6f8c7ff9d4c88634870f89ff005c8,0.3140527948684195,0.021744035480230132,3.0,0.0013160780872998464,0.2713370311721323,0.5436294848090777,5.493129920297295,66.03535353535356,0.2923087593881894
064_WSD_id_36_WebService_tr_4559_1st_10195.csv,36,18236,4559,25,1,25,0.0013709146742706,0.0013709146742706,True,2687fa5c499f1c4cf67f0f744fc4a59e360c4793734cd87a67ebca92b201fad5,0.07322631159296743,0.2423195234116763,1.0,0.0013709146742706734,0.9454037537277841,0.19222105169368495,5.5382199269125065,5.203157894736842,-0.1690932118187089
066_WSD_id_38_WebService_tr_3320_1st_3420.csv,38,18302,3320,112,8,31,0.0016938039558518,0.0061195497759807,True,a4280bf8b8c2d953650b8c1f8950418eb63c2d9d7e990f57506da4a934456b4e,0.46736862886934194,0.6239652974733211,8.0,0.0007103048847120533,0.9248358307385571,0.3907049760891812,5.593014705882355,14.488511373452358,-0.15659666860397914
067_WSD_id_39_WebService_tr_4559_1st_13973.csv,39,18236,4559,48,1,48,0.0026321561745996,0.0026321561745996,True,b55cee7956026a5765cb66c5b83206f16803d1667af5835788e6d039dcfe8b56,0.11709726863119406,0.522596126185207,1.0,0.002632156174599693,0.9323220799140313,0.11473943083561551,5.458128078817734,27.956375838926174,-0.40549885755401294
069_WSD_id_41_WebService_tr_4548_1st_13988.csv,41,18192,4548,13,1,13,0.0007145998240985,0.0007145998240985,True,46faf22721e237ed95ab063a1149365a26f172aeb308c797df4d7f4d4b04db63,0.12988361452496103,0.7747343141738199,1.0,0.0007145998240985048,0.9592103286814215,0.3101673774056829,5.189292543021033,18.123333333333335,-0.6448506996488589
075_WSD_id_47_WebService_tr_3296_1st_3468.csv,47,13186,3296,35,4,12,0.0009100561201274,0.0026543303503716,True,fece7566fe776b836a5b636de10ab1b9bfac47896dedf07d22e3c81fae799791,0.35012465908713175,0.03922780250011974,4.0,0.000682542090095556,0.6909787321883184,0.46105026785849423,6.250393116937907,18.612178594634734,0.310896856587012
076_WSD_id_48_WebService_tr_3821_1st_7083.csv,48,15285,3821,9,2,6,0.0003925417075564,0.0005888125613346,True,577a4fa8fdd4721a199a53927c54519032ebe99391df24f049e25bcc45d32772,0.178455956449137,0.7627170708908951,2.0,0.0002944062806673209,0.9921034571243648,0.6818562521508627,33.61281333117577,69.59280848574475,-0.5842611144417581
077_WSD_id_49_WebService_tr_3310_1st_3716.csv,49,13243,3310,59,6,13,0.0009816506833798,0.0044551838707241,True,c2cc20e82817bb8defb9f4e9b84ef27e7810df436b79b1e08fcb9865d69baa05,0.8793707888901199,0.03591561338971103,6.0,0.0006796043192630069,0.41837030253823526,0.44557210110922485,4.075452196382429,30.092761723009815,0.8434551755004088
078_WSD_id_50_WebService_tr_2449_1st_2549.csv,50,18381,2449,73,6,14,0.0007616560578858,0.0039714923018334,True,1939280ac8d0fec0d0ee0c8c751dd634be16a17a00e02d0e4d5ecbcf7544ab52,0.45675826955253235,0.03420889826038507,6.0,0.0006528480496164518,0.8903556173381156,0.4458333764115175,6.445486331849969,22.960129310344826,0.42254937129214726
079_WSD_id_51_WebService_tr_4559_1st_10672.csv,51,18236,4559,27,2,17,0.000932221978504,0.0014805878482123,True,7a64ce5fea662909a91c7fd2abf0e30484c0f102b5408ec1715078c195bdb7e3,0.11402577214518891,0.4488731042226347,2.0,0.0007402939241061637,0.9816057305478993,0.2481067189574181,5.401876028478787,33.15968366569727,-0.33484733207744577
080_WSD_id_52_WebService_tr_1538_1st_1638.csv,52,18307,1538,96,15,27,0.0014748456874419,0.0052438957775714,True,ad725cc4fa98cd9aa20dc3785b6cc643209eab85ce95d8770b9bb9cfc1831af3,0.40231151756020445,0.7260575297348764,15.0,0.0001638717430491069,0.8778013156427698,0.7816141035807964,7.37824638826257,14.216666666666697,-0.3237460121746719
