baseline_mse,knot_count,latent_index,method,noise_sigma,repetition,target_knot_f1
0.7076348225609348,122,27,hcrd_raw,0.05,3,0.11023622047244094
0.07697213456725228,3,27,hcrd_robust,0.05,3,0.25
0.11136904800741222,14,27,hcrd_gaussian_guided,0.05,3,0.5263157894736842
0.09636377185206255,9,27,hcrd_adaptive_guided,0.05,3,0.42857142857142855
0.0687783877015226,9,27,hcrd_quadratic_guided,0.05,3,0.8571428571428571
0.7005594511297653,124,27,hcrd_raw,0.05,4,0.10852713178294575
0.07072161269371598,2,27,hcrd_robust,0.05,4,0.0
0.0872820306468815,12,27,hcrd_gaussian_guided,0.05,4,0.23529411764705882
0.09657310893789565,9,27,hcrd_adaptive_guided,0.05,4,0.42857142857142855
0.06820512673526466,9,27,hcrd_quadratic_guided,0.05,4,0.8571428571428571
0.6996221350640355,123,27,hcrd_raw,0.05,5,0.109375
0.08012690146232522,2,27,hcrd_robust,0.05,5,0.0
0.1258181639358791,14,27,hcrd_gaussian_guided,0.05,5,0.2105263157894737
0.07948403571041791,9,27,hcrd_adaptive_guided,0.05,5,0.5714285714285714
0.06653234860457508,9,27,hcrd_quadratic_guided,0.05,5,0.8571428571428571
0.7009076260283233,120,27,hcrd_raw,0.05,6,0.112
0.07154161833555657,2,27,hcrd_robust,0.05,6,0.0
0.1468437049016039,13,27,hcrd_gaussian_guided,0.05,6,0.33333333333333326
0.08996004670486149,9,27,hcrd_adaptive_guided,0.05,6,0.42857142857142855
0.06525475472928738,9,27,hcrd_quadratic_guided,0.05,6,0.8571428571428571
0.704040962273594,119,27,hcrd_raw,0.05,7,0.11290322580645161
0.08908787256407638,2,27,hcrd_robust,0.05,7,0.0
0.14236467196874628,17,27,hcrd_gaussian_guided,0.05,7,0.27272727272727276
0.10124719737798797,9,27,hcrd_adaptive_guided,0.05,7,0.2857142857142857
0.07300020281355778,9,27,hcrd_quadratic_guided,0.05,7,0.8571428571428571
0.6962733847152339,124,27,hcrd_raw,0.05,8,0.10852713178294575
0.08151917206488521,2,27,hcrd_robust,0.05,8,0.0
0.09189657590663337,12,27,hcrd_gaussian_guided,0.05,8,0.588235294117647
0.08459091852792304,9,27,hcrd_adaptive_guided,0.05,8,0.42857142857142855
0.06827737019665431,9,27,hcrd_quadratic_guided,0.05,8,0.8571428571428571
0.7035980809803686,122,27,hcrd_raw,0.05,9,0.11023622047244094
0.07145803706942445,2,27,hcrd_robust,0.05,9,0.0
0.14581761676389907,18,27,hcrd_gaussian_guided,0.05,9,0.34782608695652173
0.096847561157714,9,27,hcrd_adaptive_guided,0.05,9,0.42857142857142855
0.06911446897963038,9,27,hcrd_quadratic_guided,0.05,9,0.8571428571428571
0.8921311124594026,119,28,hcrd_raw,0.05,0,0.0967741935483871
0.19143931009496756,2,28,hcrd_robust,0.05,0,0.0
0.10759270826157201,11,28,hcrd_gaussian_guided,0.05,0,0.125
0.16122643770466097,9,28,hcrd_adaptive_guided,0.05,0,0.2857142857142857
0.12745433733205982,9,28,hcrd_quadratic_guided,0.05,0,0.5714285714285714
0.8947706891210649,125,28,hcrd_raw,0.05,1,0.10769230769230768
0.15074555256311858,2,28,hcrd_robust,0.05,1,0.0
0.1739884016077958,13,28,hcrd_gaussian_guided,0.05,1,0.2222222222222222
0.14495348866422703,9,28,hcrd_adaptive_guided,0.05,1,0.14285714285714285
0.12104930244927296,9,28,hcrd_quadratic_guided,0.05,1,0.7142857142857143
0.9074955042888825,122,28,hcrd_raw,0.05,2,0.09448818897637795
0.1747016503554626,2,28,hcrd_robust,0.05,2,0.0
0.1841476516600226,14,28,hcrd_gaussian_guided,0.05,2,0.2105263157894737
0.15144669544840422,9,28,hcrd_adaptive_guided,0.05,2,0.14285714285714285
0.11958142123907,9,28,hcrd_quadratic_guided,0.05,2,0.7142857142857143
0.9021715816557739,124,28,hcrd_raw,0.05,3,0.10852713178294575
0.24921782136602838,2,28,hcrd_robust,0.05,3,0.0
0.17173312618002665,14,28,hcrd_gaussian_guided,0.05,3,0.3157894736842105
0.1522401532403544,9,28,hcrd_adaptive_guided,0.05,3,0.42857142857142855
0.12724855184595574,9,28,hcrd_quadratic_guided,0.05,3,0.5714285714285714
0.899977480237925,126,28,hcrd_raw,0.05,4,0.10687022900763359
0.23579760236746117,2,28,hcrd_robust,0.05,4,0.0
0.1704386494873353,15,28,hcrd_gaussian_guided,0.05,4,0.1
0.15387745693450144,9,28,hcrd_adaptive_guided,0.05,4,0.2857142857142857
0.13056541740127392,9,28,hcrd_quadratic_guided,0.05,4,0.5714285714285714
0.9125723803006014,123,28,hcrd_raw,0.05,5,0.109375
0.1757765205788046,2,28,hcrd_robust,0.05,5,0.0
0.13323169753695802,13,28,hcrd_gaussian_guided,0.05,5,0.2222222222222222
0.15538489704850242,9,28,hcrd_adaptive_guided,0.05,5,0.2857142857142857
0.13071608269150692,9,28,hcrd_quadratic_guided,0.05,5,0.5714285714285714
0.9084358551800533,118,28,hcrd_raw,0.05,6,0.11382113821138212
0.1745318125426449,2,28,hcrd_robust,0.05,6,0.0
0.14809391182539713,13,28,hcrd_gaussian_guided,0.05,6,0.2222222222222222
0.14936249120803613,9,28,hcrd_adaptive_guided,0.05,6,0.2857142857142857
0.11884570689195237,9,28,hcrd_quadratic_guided,0.05,6,0.7142857142857143
0.9014820035719331,120,28,hcrd_raw,0.05,7,0.112
0.2261739646751656,2,28,hcrd_robust,0.05,7,0.0
0.12942258506950785,12,28,hcrd_gaussian_guided,0.05,7,0.23529411764705882
0.15994916116788704,9,28,hcrd_adaptive_guided,0.05,7,0.2857142857142857
0.1316875705537807,9,28,hcrd_quadratic_guided,0.05,7,0.5714285714285714
0.8995221861849215,114,28,hcrd_raw,0.05,8,0.11764705882352941
0.16690882447196262,2,28,hcrd_robust,0.05,8,0.0
0.18862367308864364,17,28,hcrd_gaussian_guided,0.05,8,0.18181818181818182
0.1493691226618652,9,28,hcrd_adaptive_guided,0.05,8,0.2857142857142857
0.129493244926511,9,28,hcrd_quadratic_guided,0.05,8,0.5714285714285714
0.9059822891725338,123,28,hcrd_raw,0.05,9,0.109375
0.16935706429543276,2,28,hcrd_robust,0.05,9,0.0
0.13806095735961965,11,28,hcrd_gaussian_guided,0.05,9,0.125
0.1530584128774635,9,28,hcrd_adaptive_guided,0.05,9,0.14285714285714285
0.11847877542239353,9,28,hcrd_quadratic_guided,0.05,9,0.7142857142857143
0.6874079049289533,122,29,hcrd_raw,0.05,0,0.09448818897637795
0.08826259482617971,2,29,hcrd_robust,0.05,0,0.0
0.11315528865661748,14,29,hcrd_gaussian_guided,0.05,0,0.3157894736842105
0.03649803729567517,9,29,hcrd_adaptive_guided,0.05,0,0.7142857142857143
0.03951024600528541,9,29,hcrd_quadratic_guided,0.05,0,0.8571428571428571
0.688382935978528,125,29,hcrd_raw,0.05,1,0.10769230769230768
0.13315495506345087,2,29,hcrd_robust,0.05,1,0.0
0.14487988644752287,16,29,hcrd_gaussian_guided,0.05,1,0.38095238095238093
0.04150210509528559,9,29,hcrd_adaptive_guided,0.05,1,0.7142857142857143
0.03571485394458669,9,29,hcrd_quadratic_guided,0.05,1,0.8571428571428571
0.6858298418961652,124,29,hcrd_raw,0.05,2,0.10852713178294575
0.09867477575096126,2,29,hcrd_robust,0.05,2,0.0
0.065308215832702,11,29,hcrd_gaussian_guided,0.05,2,0.6250000000000001
0.0324215179010019,9,29,hcrd_adaptive_guided,0.05,2,0.8571428571428571
0.03775448605431112,9,29,hcrd_quadratic_guided,0.05,2,0.8571428571428571
0.6829660895540718,120,29,hcrd_raw,0.05,3,0.112
0.11563400265716725,2,29,hcrd_robust,0.05,3,0.0
0.11000445459858707,14,29,hcrd_gaussian_guided,0.05,3,0.3157894736842105
0.03291251964008305,9,29,hcrd_adaptive_guided,0.05,3,0.5714285714285714
0.03940364286234242,9,29,hcrd_quadratic_guided,0.05,3,0.8571428571428571
0.6804861404368262,120,29,hcrd_raw,0.05,4,0.112
0.12669661123731665,2,29,hcrd_robust,0.05,4,0.0
0.11146999101871344,16,29,hcrd_gaussian_guided,0.05,4,0.4761904761904762
0.03417641428829472,9,29,hcrd_adaptive_guided,0.05,4,0.7142857142857143
0.03737840689178076,9,29,hcrd_quadratic_guided,0.05,4,0.8571428571428571
0.6896471785827597,125,29,hcrd_raw,0.05,5,0.10769230769230768
0.13466237495636876,2,29,hcrd_robust,0.05,5,0.0
0.11215774929136176,12,29,hcrd_gaussian_guided,0.05,5,0.23529411764705882
0.04283542587292774,9,29,hcrd_adaptive_guided,0.05,5,0.42857142857142855
0.03598058843914,9,29,hcrd_quadratic_guided,0.05,5,0.8571428571428571
0.6885090252077284,124,29,hcrd_raw,0.05,6,0.10852713178294575
0.10508953392689271,2,29,hcrd_robust,0.05,6,0.0
0.12529814153970267,14,29,hcrd_gaussian_guided,0.05,6,0.3157894736842105
0.036446377628910225,9,29,hcrd_adaptive_guided,0.05,6,0.5714285714285714
0.03826266721191965,9,29,hcrd_quadratic_guided,0.05,6,0.8571428571428571
0.6877599447332541,125,29,hcrd_raw,0.05,7,0.10769230769230768
0.11737636932568174,2,29,hcrd_robust,0.05,7,0.0
0.08858049144419898,13,29,hcrd_gaussian_guided,0.05,7,0.5555555555555556
0.035878074798966694,9,29,hcrd_adaptive_guided,0.05,7,0.7142857142857143
0.03940733247008435,9,29,hcrd_quadratic_guided,0.05,7,0.8571428571428571
0.6786899583121366,122,29,hcrd_raw,0.05,8,0.11023622047244094
0.13588096365234315,2,29,hcrd_robust,0.05,8,0.0
0.1540766864873298,19,29,hcrd_gaussian_guided,0.05,8,0.3333333333333333
0.03321750684830863,9,29,hcrd_adaptive_guided,0.05,8,0.7142857142857143
0.03651296477728142,9,29,hcrd_quadratic_guided,0.05,8,0.8571428571428571
0.6845039829128011,122,29,hcrd_raw,0.05,9,0.11023622047244094
0.10249731816111089,2,29,hcrd_robust,0.05,9,0.0
0.07009086518892893,14,29,hcrd_gaussian_guided,0.05,9,0.3157894736842105
0.03183705799656089,9,29,hcrd_adaptive_guided,0.05,9,0.7142857142857143
0.0371042598851705,9,29,hcrd_quadratic_guided,0.05,9,0.8571428571428571
0.7871493067977058,123,0,hcrd_raw,0.1,0,0.09375000000000001
0.03477638308521929,2,0,hcrd_robust,0.1,0,0.0
0.30481558639403106,20,0,hcrd_gaussian_guided,0.1,0,0.32
0.0697450622375821,9,0,hcrd_adaptive_guided,0.1,0,0.7142857142857143
0.043955893943306755,9,0,hcrd_quadratic_guided,0.1,0,0.7142857142857143
0.7461106148911614,125,0,hcrd_raw,0.1,1,0.10769230769230768
0.029257067265774053,2,0,hcrd_robust,0.1,1,0.0
0.27019193036506917,20,0,hcrd_gaussian_guided,0.1,1,0.4
0.0693629347618006,9,0,hcrd_adaptive_guided,0.1,1,0.7142857142857143
0.04012559343388367,9,0,hcrd_quadratic_guided,0.1,1,0.7142857142857143
0.7498214768542726,125,0,hcrd_raw,0.1,2,0.10769230769230768
0.029479923117509275,2,0,hcrd_robust,0.1,2,0.0
0.4640387277610393,27,0,hcrd_gaussian_guided,0.1,2,0.1875
0.07102021671190763,9,0,hcrd_adaptive_guided,0.1,2,0.7142857142857143
0.041359670288198674,9,0,hcrd_quadratic_guided,0.1,2,0.7142857142857143
0.7164561062458455,123,0,hcrd_raw,0.1,3,0.109375
0.0321594241331154,2,0,hcrd_robust,0.1,3,0.0
0.30876862702101904,21,0,hcrd_gaussian_guided,0.1,3,0.46153846153846156
0.06590309653432129,9,0,hcrd_adaptive_guided,0.1,3,0.7142857142857143
0.0421538500453749,9,0,hcrd_quadratic_guided,0.1,3,0.7142857142857143
0.7228912044708677,123,0,hcrd_raw,0.1,4,0.109375
0.036105006602290476,2,0,hcrd_robust,0.1,4,0.0
0.49762096515429766,28,0,hcrd_gaussian_guided,0.1,4,0.24242424242424246
0.06461926639408667,9,0,hcrd_adaptive_guided,0.1,4,0.7142857142857143
0.038016319115256374,9,0,hcrd_quadratic_guided,0.1,4,0.7142857142857143
0.7424922947397267,124,0,hcrd_raw,0.1,5,0.10852713178294575
0.04150823878139685,2,0,hcrd_robust,0.1,5,0.0
0.3261271526159035,25,0,hcrd_gaussian_guided,0.1,5,0.3333333333333333
0.06712541708630196,9,0,hcrd_adaptive_guided,0.1,5,0.7142857142857143
0.04293817456163557,9,0,hcrd_quadratic_guided,0.1,5,0.7142857142857143
0.7597888632766209,125,0,hcrd_raw,0.1,6,0.10769230769230768
0.051286656990016784,2,0,hcrd_robust,0.1,6,0.0
0.38522409322354695,24,0,hcrd_gaussian_guided,0.1,6,0.20689655172413793
0.06385632667733844,9,0,hcrd_adaptive_guided,0.1,6,0.7142857142857143
0.03441517532834925,9,0,hcrd_quadratic_guided,0.1,6,0.7142857142857143
0.7275280957101774,125,0,hcrd_raw,0.1,7,0.10769230769230768
0.037849442246453674,2,0,hcrd_robust,0.1,7,0.0
0.301495445396999,21,0,hcrd_gaussian_guided,0.1,7,0.23076923076923078
0.07349078333396984,9,0,hcrd_adaptive_guided,0.1,7,0.7142857142857143
0.04580485215574075,9,0,hcrd_quadratic_guided,0.1,7,0.7142857142857143
0.7326086792914754,123,0,hcrd_raw,0.1,8,0.109375
0.035224687164419274,2,0,hcrd_robust,0.1,8,0.0
0.37071788784216525,26,0,hcrd_gaussian_guided,0.1,8,0.3225806451612903
0.06651248315402751,9,0,hcrd_adaptive_guided,0.1,8,0.7142857142857143
0.04059453309765272,9,0,hcrd_quadratic_guided,0.1,8,0.7142857142857143
0.7542636907615494,124,0,hcrd_raw,0.1,9,0.10852713178294575
0.04039144173136877,2,0,hcrd_robust,0.1,9,0.0
0.3346105908951917,24,0,hcrd_gaussian_guided,0.1,9,0.20689655172413793
0.06875228836757039,9,0,hcrd_adaptive_guided,0.1,9,0.7142857142857143
0.04078066090978938,9,0,hcrd_quadratic_guided,0.1,9,0.7142857142857143
1.0149709013396175,126,1,hcrd_raw,0.1,0,0.10687022900763359
0.2576377442188602,2,1,hcrd_robust,0.1,0,0.0
0.5540674573368072,23,1,hcrd_gaussian_guided,0.1,0,0.21428571428571427
0.13140686134298263,9,1,hcrd_adaptive_guided,0.1,0,0.7142857142857143
0.08654948491091241,9,1,hcrd_quadratic_guided,0.1,0,0.7142857142857143
0.9924142811862837,124,1,hcrd_raw,0.1,1,0.10852713178294575
0.3466202359623677,2,1,hcrd_robust,0.1,1,0.0
0.28334903899161795,18,1,hcrd_gaussian_guided,0.1,1,0.17391304347826086
0.1370122134504956,9,1,hcrd_adaptive_guided,0.1,1,0.42857142857142855
0.08609157964538411,9,1,hcrd_quadratic_guided,0.1,1,0.5714285714285714
1.0014137361693884,124,1,hcrd_raw,0.1,2,0.10852713178294575
0.29673828523542284,2,1,hcrd_robust,0.1,2,0.0
0.501637197500476,24,1,hcrd_gaussian_guided,0.1,2,0.13793103448275862
0.13252670875834882,9,1,hcrd_adaptive_guided,0.1,2,0.5714285714285714
0.085462791053655,9,1,hcrd_quadratic_guided,0.1,2,0.5714285714285714
1.0309650459710014,123,1,hcrd_raw,0.1,3,0.109375
0.3761556346845143,2,1,hcrd_robust,0.1,3,0.0
0.35516309152081227,21,1,hcrd_gaussian_guided,0.1,3,0.23076923076923078
0.13842482834608447,9,1,hcrd_adaptive_guided,0.1,3,0.7142857142857143
0.10205955439971598,9,1,hcrd_quadratic_guided,0.1,3,0.5714285714285714
1.0100875298463992,125,1,hcrd_raw,0.1,4,0.10769230769230768
0.30287046810487467,2,1,hcrd_robust,0.1,4,0.0
0.42675869397839844,19,1,hcrd_gaussian_guided,0.1,4,0.25
0.13871690480108256,9,1,hcrd_adaptive_guided,0.1,4,0.42857142857142855
0.08407511065179823,9,1,hcrd_quadratic_guided,0.1,4,0.7142857142857143
1.0394532888775663,124,1,hcrd_raw,0.1,5,0.10852713178294575
0.4866319544129024,2,1,hcrd_robust,0.1,5,0.0
0.3137818518223482,22,1,hcrd_gaussian_guided,0.1,5,0.29629629629629634
0.13166903977961,9,1,hcrd_adaptive_guided,0.1,5,0.5714285714285714
0.08495245388389454,9,1,hcrd_quadratic_guided,0.1,5,0.5714285714285714
1.0297518910357504,122,1,hcrd_raw,0.1,6,0.11023622047244094
0.28437861628756333,2,1,hcrd_robust,0.1,6,0.0
0.26698490240378187,19,1,hcrd_gaussian_guided,0.1,6,0.3333333333333333
0.13262717779204333,9,1,hcrd_adaptive_guided,0.1,6,0.7142857142857143
0.08453539575240117,9,1,hcrd_quadratic_guided,0.1,6,0.7142857142857143
0.9969323995219631,120,1,hcrd_raw,0.1,7,0.112
0.3003260650767307,2,1,hcrd_robust,0.1,7,0.0
0.519739385991624,21,1,hcrd_gaussian_guided,0.1,7,0.3076923076923077
0.13318949497458354,9,1,hcrd_adaptive_guided,0.1,7,0.7142857142857143
0.08723389109199008,9,1,hcrd_quadratic_guided,0.1,7,0.5714285714285714
0.9955219499239099,124,1,hcrd_raw,0.1,8,0.10852713178294575
0.28634417816705926,2,1,hcrd_robust,0.1,8,0.0
0.5546088591717363,22,1,hcrd_gaussian_guided,0.1,8,0.14814814814814817
0.14152889519546005,9,1,hcrd_adaptive_guided,0.1,8,0.5714285714285714
0.09372455198502296,9,1,hcrd_quadratic_guided,0.1,8,0.5714285714285714
1.0000063290942651,122,1,hcrd_raw,0.1,9,0.11023622047244094
0.33994342539488687,2,1,hcrd_robust,0.1,9,0.0
0.28330012698087775,18,1,hcrd_gaussian_guided,0.1,9,0.34782608695652173
0.12036120240979548,9,1,hcrd_adaptive_guided,0.1,9,0.8571428571428571
0.08647923854136608,9,1,hcrd_quadratic_guided,0.1,9,0.7142857142857143
0.8040284388022065,123,2,hcrd_raw,0.1,0,0.109375
0.2933168990157959,2,2,hcrd_robust,0.1,0,0.0
0.2161283865404734,18,2,hcrd_gaussian_guided,0.1,0,0.34782608695652173
0.07888398687210024,9,2,hcrd_adaptive_guided,0.1,0,0.8571428571428571
0.05937092626839301,9,2,hcrd_quadratic_guided,0.1,0,0.8571428571428571
0.7728540368900805,126,2,hcrd_raw,0.1,1,0.10687022900763359
0.3279346365801447,2,2,hcrd_robust,0.1,1,0.0
0.20582723184251606,19,2,hcrd_gaussian_guided,0.1,1,0.16666666666666666
0.07139755311652894,9,2,hcrd_adaptive_guided,0.1,1,1.0
0.0694319289017216,9,2,hcrd_quadratic_guided,0.1,1,0.8571428571428571
0.7703887131066951,123,2,hcrd_raw,0.1,2,0.109375
0.22735647922273633,2,2,hcrd_robust,0.1,2,0.0
0.3918479868583485,23,2,hcrd_gaussian_guided,0.1,2,0.07142857142857142
0.07723157087577524,9,2,hcrd_adaptive_guided,0.1,2,0.8571428571428571
0.06434818482772814,9,2,hcrd_quadratic_guided,0.1,2,0.8571428571428571
0.7965745519593951,121,2,hcrd_raw,0.1,3,0.1111111111111111
0.4218722681141857,2,2,hcrd_robust,0.1,3,0.0
0.3275221174625797,22,2,hcrd_gaussian_guided,0.1,3,0.14814814814814817
0.07938313223558974,9,2,hcrd_adaptive_guided,0.1,3,0.8571428571428571
0.07214696335483499,9,2,hcrd_quadratic_guided,0.1,3,0.7142857142857143
0.8005715948736336,119,2,hcrd_raw,0.1,4,0.11290322580645161
0.2570653946429267,2,2,hcrd_robust,0.1,4,0.0
0.3755435647543398,26,2,hcrd_gaussian_guided,0.1,4,0.25806451612903225
0.08013138094911666,9,2,hcrd_adaptive_guided,0.1,4,0.8571428571428571
0.07139206830447238,9,2,hcrd_quadratic_guided,0.1,4,0.7142857142857143
0.7797382659953813,122,2,hcrd_raw,0.1,5,0.11023622047244094
0.18173614403015662,2,2,hcrd_robust,0.1,5,0.0
0.36528237658272605,28,2,hcrd_gaussian_guided,0.1,5,0.18181818181818182
0.07222068162288657,9,2,hcrd_adaptive_guided,0.1,5,1.0
0.06691329685319367,9,2,hcrd_quadratic_guided,0.1,5,0.8571428571428571
0.7832483194902305,121,2,hcrd_raw,0.1,6,0.1111111111111111
0.41453571499010333,2,2,hcrd_robust,0.1,6,0.0
0.41067873269613325,22,2,hcrd_gaussian_guided,0.1,6,0.07407407407407408
0.08110221908027927,9,2,hcrd_adaptive_guided,0.1,6,0.8571428571428571
0.06441447174450725,9,2,hcrd_quadratic_guided,0.1,6,0.8571428571428571
0.7789105940118626,120,2,hcrd_raw,0.1,7,0.112
0.2980323339425432,2,2,hcrd_robust,0.1,7,0.0
0.4024637908085688,26,2,hcrd_gaussian_guided,0.1,7,0.19354838709677416
0.07629424098219387,9,2,hcrd_adaptive_guided,0.1,7,0.8571428571428571
0.05945342309947871,9,2,hcrd_quadratic_guided,0.1,7,0.8571428571428571
0.7858950333848125,124,2,hcrd_raw,0.1,8,0.10852713178294575
0.4099268045039446,2,2,hcrd_robust,0.1,8,0.0
0.4523791790886206,26,2,hcrd_gaussian_guided,0.1,8,0.06451612903225806
0.08323108211912938,9,2,hcrd_adaptive_guided,0.1,8,0.8571428571428571
0.06702880839568973,9,2,hcrd_quadratic_guided,0.1,8,0.8571428571428571
0.7904946169582684,123,2,hcrd_raw,0.1,9,0.109375
0.32426995559201216,2,2,hcrd_robust,0.1,9,0.0
0.32719923947880236,22,2,hcrd_gaussian_guided,0.1,9,0.2222222222222222
0.07236724564462575,9,2,hcrd_adaptive_guided,0.1,9,0.8571428571428571
0.06236359600148405,9,2,hcrd_quadratic_guided,0.1,9,0.8571428571428571
0.723386630461061,121,3,hcrd_raw,0.1,0,0.1111111111111111
0.07294144809380036,2,3,hcrd_robust,0.1,0,0.0
0.39131271698888176,25,3,hcrd_gaussian_guided,0.1,0,0.06666666666666667
0.10629671660585138,9,3,hcrd_adaptive_guided,0.1,0,0.7142857142857143
0.07420351123661684,9,3,hcrd_quadratic_guided,0.1,0,0.5714285714285714
0.696508452463256,123,3,hcrd_raw,0.1,1,0.109375
0.09246582477384264,2,3,hcrd_robust,0.1,1,0.0
0.3604181319537313,24,3,hcrd_gaussian_guided,0.1,1,0.20689655172413793
0.10980106405030357,9,3,hcrd_adaptive_guided,0.1,1,0.7142857142857143
0.08642617409660391,9,3,hcrd_quadratic_guided,0.1,1,0.7142857142857143
0.7151939880322732,122,3,hcrd_raw,0.1,2,0.11023622047244094
0.10637704732464187,2,3,hcrd_robust,0.1,2,0.0
0.3338753540821972,25,3,hcrd_gaussian_guided,0.1,2,0.2
0.11123069310644533,9,3,hcrd_adaptive_guided,0.1,2,0.2857142857142857
0.07759871777925148,9,3,hcrd_quadratic_guided,0.1,2,0.2857142857142857
0.720515541797207,122,3,hcrd_raw,0.1,3,0.11023622047244094
0.07638403343174673,2,3,hcrd_robust,0.1,3,0.0
0.30662777026166893,22,3,hcrd_gaussian_guided,0.1,3,0.07407407407407408
0.10987768461653036,9,3,hcrd_adaptive_guided,0.1,3,0.5714285714285714
0.08529105646751002,9,3,hcrd_quadratic_guided,0.1,3,0.42857142857142855
0.7208404996260035,123,3,hcrd_raw,0.1,4,0.109375
0.07346921878030731,2,3,hcrd_robust,0.1,4,0.0
0.4006753383154845,25,3,hcrd_gaussian_guided,0.1,4,0.26666666666666666
0.10587452638308038,9,3,hcrd_adaptive_guided,0.1,4,0.42857142857142855
0.07150142178952751,9,3,hcrd_quadratic_guided,0.1,4,0.42857142857142855
0.72974289540739,122,3,hcrd_raw,0.1,5,0.11023622047244094
0.09276655936360104,2,3,hcrd_robust,0.1,5,0.0
0.37109624435406857,22,3,hcrd_gaussian_guided,0.1,5,0.14814814814814817
0.1146952618271281,9,3,hcrd_adaptive_guided,0.1,5,0.5714285714285714
0.08450544981001397,9,3,hcrd_quadratic_guided,0.1,5,0.5714285714285714
0.7102989893306505,123,3,hcrd_raw,0.1,6,0.109375
0.09246114480564817,2,3,hcrd_robust,0.1,6,0.0
0.30277229152297735,21,3,hcrd_gaussian_guided,0.1,6,0.3076923076923077
0.10277635325085505,9,3,hcrd_adaptive_guided,0.1,6,0.7142857142857143
0.0790579850610675,9,3,hcrd_quadratic_guided,0.1,6,0.42857142857142855
0.7211603111946914,122,3,hcrd_raw,0.1,7,0.11023622047244094
0.09473535652098157,2,3,hcrd_robust,0.1,7,0.0
0.31858560772984246,24,3,hcrd_gaussian_guided,0.1,7,0.13793103448275862
0.1147300337823738,9,3,hcrd_adaptive_guided,0.1,7,0.42857142857142855
0.08540672334948375,9,3,hcrd_quadratic_guided,0.1,7,0.5714285714285714
0.730531372737882,124,3,hcrd_raw,0.1,8,0.10852713178294575
0.0944925437712171,2,3,hcrd_robust,0.1,8,0.0
0.360150130657992,22,3,hcrd_gaussian_guided,0.1,8,0.14814814814814817
0.11267463439459428,9,3,hcrd_adaptive_guided,0.1,8,0.5714285714285714
0.07837245840873429,9,3,hcrd_quadratic_guided,0.1,8,0.5714285714285714
0.7099418648322285,121,3,hcrd_raw,0.1,9,0.1111111111111111
0.07520049225599378,2,3,hcrd_robust,0.1,9,0.0
0.4755924384793736,26,3,hcrd_gaussian_guided,0.1,9,0.06451612903225806
0.11272562088225198,9,3,hcrd_adaptive_guided,0.1,9,0.7142857142857143
0.08701213812988574,9,3,hcrd_quadratic_guided,0.1,9,0.5714285714285714
1.063890327418377,123,4,hcrd_raw,0.1,0,0.109375
0.06772305896935323,2,4,hcrd_robust,0.1,0,0.0
0.5026856801024303,21,4,hcrd_gaussian_guided,0.1,0,0.23076923076923078
0.0964787015051957,9,4,hcrd_adaptive_guided,0.1,0,0.7142857142857143
0.061912694591963566,9,4,hcrd_quadratic_guided,0.1,0,0.7142857142857143
0.9988743434399243,121,4,hcrd_raw,0.1,1,0.1111111111111111
0.2014189893935735,3,4,hcrd_robust,0.1,1,0.25
0.2043751994059777,19,4,hcrd_gaussian_guided,0.1,1,0.4166666666666667
0.09230070456245205,9,4,hcrd_adaptive_guided,0.1,1,0.5714285714285714
0.05894465335672591,9,4,hcrd_quadratic_guided,0.1,1,0.7142857142857143
1.0418188861369024,124,4,hcrd_raw,0.1,2,0.10852713178294575
0.09322477385989991,2,4,hcrd_robust,0.1,2,0.0
0.3776783500770466,23,4,hcrd_gaussian_guided,0.1,2,0.21428571428571427
0.09927812204334141,9,4,hcrd_adaptive_guided,0.1,2,0.7142857142857143
0.05888720897301641,9,4,hcrd_quadratic_guided,0.1,2,0.7142857142857143
1.083357192644302,119,4,hcrd_raw,0.1,3,0.11290322580645161
0.074390707185361,2,4,hcrd_robust,0.1,3,0.0
0.49703866065606406,22,4,hcrd_gaussian_guided,0.1,3,0.37037037037037035
0.1038524095287372,9,4,hcrd_adaptive_guided,0.1,3,0.7142857142857143
0.06707956530049887,9,4,hcrd_quadratic_guided,0.1,3,0.7142857142857143
1.026923425393112,127,4,hcrd_raw,0.1,4,0.10606060606060606
0.06770123866373916,2,4,hcrd_robust,0.1,4,0.0
0.3077237898821295,19,4,hcrd_gaussian_guided,0.1,4,0.3333333333333333
0.10443116862917487,9,4,hcrd_adaptive_guided,0.1,4,0.7142857142857143
0.06474242446219104,9,4,hcrd_quadratic_guided,0.1,4,0.7142857142857143
1.0354928345742382,125,4,hcrd_raw,0.1,5,0.10769230769230768
0.07169900684441247,2,4,hcrd_robust,0.1,5,0.0
0.26905008261489743,16,4,hcrd_gaussian_guided,0.1,5,0.5714285714285714
0.10561448400036463,9,4,hcrd_adaptive_guided,0.1,5,0.7142857142857143
0.06778919356482381,9,4,hcrd_quadratic_guided,0.1,5,0.7142857142857143
1.0615891286625527,124,4,hcrd_raw,0.1,6,0.10852713178294575
0.07569785783675126,2,4,hcrd_robust,0.1,6,0.0
0.6637269006514583,27,4,hcrd_gaussian_guided,0.1,6,0.25
0.1012124005271987,9,4,hcrd_adaptive_guided,0.1,6,0.7142857142857143
0.0642845054682459,9,4,hcrd_quadratic_guided,0.1,6,0.7142857142857143
1.0643347267971452,123,4,hcrd_raw,0.1,7,0.109375
0.07412393547006887,2,4,hcrd_robust,0.1,7,0.0
