cell,signal,design,variance_profile,n,trial,method,kappa,target_left,target_right,confidence_left,confidence_right,confidence_width,covers_target,empty,joint_contrast_coverage,unexplained_empty,scale_upper,scale_ratio_to_true_max,scale_covers
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,60,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.1193939499350591,1.193939499350591,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,61,oracle_variances,1.0,0.3,0.3,0.25748502994011974,0.36726546906187624,0.1097804391217565,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,61,unknown_heteroskedastic,1.0,0.3,0.3,0.22554890219560877,0.36726546906187624,0.14171656686626746,True,False,True,False,0.11816551309413902,1.18165513094139,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,62,oracle_variances,1.0,0.3,0.3,0.249500998003992,0.3992015968063872,0.14970059880239522,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,62,unknown_heteroskedastic,1.0,0.3,0.3,0.24151696606786427,0.3992015968063872,0.15768463073852296,True,False,True,False,0.11923454933061332,1.1923454933061333,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,63,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.3992015968063872,0.15768463073852296,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,63,unknown_heteroskedastic,1.0,0.3,0.3,0.22554890219560877,0.4151696606786427,0.18962075848303392,True,False,True,False,0.12005569698612993,1.2005569698612992,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,64,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,64,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.11859024141435087,1.1859024141435086,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,65,oracle_variances,1.0,0.3,0.3,0.25748502994011974,0.4151696606786427,0.15768463073852296,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,65,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.11897571329941156,1.1897571329941155,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,66,oracle_variances,1.0,0.3,0.3,0.27345309381237526,0.3592814371257485,0.08582834331337325,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,66,unknown_heteroskedastic,1.0,0.3,0.3,0.1936127744510978,0.36726546906187624,0.17365269461077842,True,False,True,False,0.11087523601447534,1.1087523601447533,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,67,oracle_variances,1.0,0.3,0.3,0.249500998003992,0.35129740518962077,0.10179640718562877,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,67,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.1276006411315238,1.276006411315238,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,68,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.3992015968063872,0.15768463073852296,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,68,unknown_heteroskedastic,1.0,0.3,0.3,0.24151696606786427,0.3992015968063872,0.15768463073852296,True,False,True,False,0.11334499535316286,1.1334499535316285,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,69,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,69,unknown_heteroskedastic,1.0,0.3,0.3,0.1936127744510978,0.4151696606786427,0.22155688622754488,True,False,True,False,0.12097197698942588,1.2097197698942588,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,70,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,70,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.11778594787785736,1.1778594787785734,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,71,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.35129740518962077,0.1097804391217565,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,71,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.35129740518962077,0.1417165668662675,True,False,True,False,0.11440194509568095,1.1440194509568096,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,72,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,72,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.11836923935768486,1.1836923935768484,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,73,oracle_variances,1.0,0.3,0.3,0.22554890219560877,0.3992015968063872,0.17365269461077845,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,73,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.11457656397231282,1.1457656397231282,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,74,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.33532934131736525,0.09381237524950098,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,74,unknown_heteroskedastic,1.0,0.3,0.3,0.1936127744510978,0.35129740518962077,0.15768463073852296,True,False,True,False,0.11983510842431458,1.1983510842431457,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,75,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,75,unknown_heteroskedastic,1.0,0.3,0.3,0.1936127744510978,0.4151696606786427,0.22155688622754488,True,False,True,False,0.12427986950737936,1.2427986950737935,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,76,oracle_variances,1.0,0.3,0.3,0.22554890219560877,0.3992015968063872,0.17365269461077845,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,76,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,True,False,True,False,0.11314513083724939,1.1314513083724937,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,77,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,77,unknown_heteroskedastic,1.0,0.3,0.3,0.1936127744510978,0.4151696606786427,0.22155688622754488,True,False,True,False,0.12910866304768495,1.2910866304768494,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,78,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,78,unknown_heteroskedastic,1.0,0.3,0.3,0.1936127744510978,0.4151696606786427,0.22155688622754488,True,False,True,False,0.11975361513249264,1.1975361513249263,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,79,oracle_variances,1.0,0.3,0.3,0.249500998003992,0.3992015968063872,0.14970059880239522,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,79,unknown_heteroskedastic,1.0,0.3,0.3,0.249500998003992,0.3992015968063872,0.14970059880239522,True,False,True,False,0.11823197955863793,1.1823197955863791,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,80,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.3992015968063872,0.15768463073852296,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,80,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,True,False,True,False,0.11589689352915207,1.1589689352915207,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,81,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.3992015968063872,0.15768463073852296,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,81,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,True,False,True,False,0.12365939801155335,1.2365939801155335,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,82,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,82,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.11734684506940415,1.1734684506940414,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,83,oracle_variances,1.0,0.3,0.3,0.27345309381237526,0.4151696606786427,0.14171656686626743,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,83,unknown_heteroskedastic,1.0,0.3,0.3,0.22554890219560877,0.4151696606786427,0.18962075848303392,True,False,True,False,0.11106630896892039,1.1106630896892038,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,84,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.38323353293413176,0.1417165668662675,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,84,unknown_heteroskedastic,1.0,0.3,0.3,0.22554890219560877,0.4151696606786427,0.18962075848303392,True,False,True,False,0.118407643266881,1.1840764326688098,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,85,oracle_variances,1.0,0.3,0.3,0.22554890219560877,0.4151696606786427,0.18962075848303392,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,85,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.11907425084484488,1.1907425084484486,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,86,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,86,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.1231468668751539,1.231468668751539,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,87,oracle_variances,1.0,0.3,0.3,0.7145708582834331,0.3992015968063872,nan,False,True,False,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,87,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.12321284472527774,1.2321284472527774,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,88,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,88,unknown_heteroskedastic,1.0,0.3,0.3,0.22554890219560877,0.4311377245508982,0.20558882235528944,True,False,True,False,0.10868939082519376,1.0868939082519375,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,89,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.3992015968063872,0.15768463073852296,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,89,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.12239702010306548,1.2239702010306548,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,90,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.3992015968063872,0.18962075848303395,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,90,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.11759660936872893,1.175966093687289,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,91,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.3273453093812375,0.08582834331337325,True,False,False,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,91,unknown_heteroskedastic,1.0,0.3,0.3,0.24151696606786427,0.34331337325349304,0.10179640718562877,True,False,True,False,0.11453674880266558,1.1453674880266558,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,92,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,92,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.1116069683101355,1.116069683101355,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,93,oracle_variances,1.0,0.3,0.3,0.6447105788423154,0.4151696606786427,nan,False,True,False,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,93,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.11635355223545979,1.1635355223545978,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,94,oracle_variances,1.0,0.3,0.3,0.1936127744510978,0.4151696606786427,0.22155688622754488,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,94,unknown_heteroskedastic,1.0,0.3,0.3,0.1936127744510978,0.4151696606786427,0.22155688622754488,True,False,True,False,0.11714518243211804,1.1714518243211802,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,95,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.36726546906187624,0.15768463073852296,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,95,unknown_heteroskedastic,1.0,0.3,0.3,0.1936127744510978,0.3992015968063872,0.2055888223552894,True,False,True,False,0.11613339236582768,1.1613339236582767,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,96,oracle_variances,1.0,0.3,0.3,0.24151696606786427,0.4151696606786427,0.17365269461077842,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,96,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.11718389522425599,1.1718389522425599,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,97,oracle_variances,1.0,0.3,0.3,0.22554890219560877,0.4151696606786427,0.18962075848303392,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,97,unknown_heteroskedastic,1.0,0.3,0.3,0.22554890219560877,0.4311377245508982,0.20558882235528944,True,False,True,False,0.10719597683240858,1.0719597683240858,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,98,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,98,unknown_heteroskedastic,1.0,0.3,0.3,0.1936127744510978,0.4151696606786427,0.22155688622754488,True,False,True,False,0.1292261835481616,1.2922618354816158,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,99,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,99,unknown_heteroskedastic,1.0,0.3,0.3,0.1936127744510978,0.4151696606786427,0.22155688622754488,True,False,True,False,0.12399996074857395,1.2399996074857393,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,100,oracle_variances,1.0,0.3,0.3,0.22554890219560877,0.4151696606786427,0.18962075848303392,True,False,True,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,100,unknown_heteroskedastic,1.0,0.3,0.3,0.20958083832335328,0.4151696606786427,0.2055888223552894,True,False,True,False,0.11873977427624566,1.1873977427624565,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,101,oracle_variances,1.0,0.3,0.3,0.20958083832335328,0.4471057884231537,0.2375249500998004,True,False,False,False,0.1,1.0,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,101,unknown_heteroskedastic,1.0,0.3,0.3,0.1936127744510978,0.4471057884231537,0.25349301397205587,True,False,True,False,0.10740789221478644,1.0740789221478644,True
paper_f1_cusp__uniform__constant__n500,paper_f1_cusp,uniform,constant,500,102,oracle_variances,1.0,0.3,0.3,0.22554890219560877,0.4151696606786427,0.18962075848303392,True,False,True,False,0.1,1.0,True
