tsb_ad_file,tsb_uad_file,point_anom,type_an,length,maximum_signal_match_error,IFOREST,LOF,MP,NORMA,IFOREST1,HBOS,OCSVM,PCA,AE,CNN,LSTM,POLY
749_YAHOO_id_199_WebService_tr_500_1st_136.csv,YahooA3Benchmark-TS69_data.out,1,point,1680,0.0,0.013191706,0.038753818,0.043005951,0.242614106,0.783058531,0.007390229,0.002569944,0.018117996,0.046444482,0.966269841,0.527446117,0.09640653
750_YAHOO_id_200_WebService_tr_500_1st_591.csv,Yahoo_A1real_47_data.out,0,mixed,1427,0.0,0.017959515,0.110386135,0.260640124,0.354081277,0.014504128,0.012484778,0.193963583,0.008619865,0.124742944,0.557439038,0.583032485,0.02057378
751_YAHOO_id_201_WebService_tr_500_1st_142.csv,Yahoo_A1real_13_data.out,0,sequence,1439,0.0,0.075515221,0.292772635,0.167420522,0.556060606,0.803274853,0.027317654,0.116747723,0.395349609,0.101248692,0.561621538,0.168357285,0.40652866
752_YAHOO_id_202_WebService_tr_500_1st_95.csv,YahooA3Benchmark-TS83_data.out,1,point,1680,5.684341886080802e-14,0.008634062,0.13520947,0.04866011,0.207921719,0.658326648,0.009598912,0.00471968,0.013662748,0.073602739,1.0,0.749070478,0.079275135
753_YAHOO_id_203_WebService_tr_500_1st_6.csv,YahooA4Benchmark-TS29_data.out,1,point,1680,2.842170943040401e-14,0.017350888,0.039551284,0.045387985,0.354818229,0.120961375,0.01620346,0.006645966,0.016656655,0.023701478,0.969217193,0.341384203,0.054822946
754_YAHOO_id_204_WebService_tr_500_1st_28.csv,YahooA3Benchmark-TS1_data.out,1,point,1680,5.684341886080802e-14,0.07689968,0.04915713,0.046850918,0.169715677,0.324669221,0.009298685,0.004615121,0.012605461,0.020496149,0.99207989,0.947853535,0.068081245
756_YAHOO_id_206_WebService_tr_500_1st_55.csv,YahooA3Benchmark-TS62_data.out,1,point,1680,5.684341886080802e-14,0.009544461,0.009141559,0.024492742,0.270271456,0.007997849,0.00985515,0.004887263,0.00908469,0.032767091,1.0,0.43119323,0.061852655
757_YAHOO_id_207_WebService_tr_500_1st_33.csv,YahooA4Benchmark-TS64_data.out,1,point,1680,5.684341886080802e-14,0.015199206,0.048039247,0.191131179,0.262368435,0.005978613,0.105197448,0.001637193,0.007263028,0.01556829,1.0,0.439825603,0.002925989
758_YAHOO_id_208_WebService_tr_500_1st_24.csv,YahooA3Benchmark-TS48_data.out,1,point,1680,2.842170943040401e-14,0.013207307,0.051024042,0.043110854,0.216990881,0.216967794,0.010036366,0.009845661,0.00975997,0.032323947,0.925991508,0.336704128,0.051260241
759_YAHOO_id_209_WebService_tr_500_1st_189.csv,YahooA3Benchmark-TS51_data.out,1,point,1680,5.684341886080802e-14,0.008131444,0.046087424,0.095394814,0.349992919,0.130276158,0.00654147,0.005695428,0.006750258,0.031710635,1.0,1.0,0.069340199
760_YAHOO_id_210_WebService_tr_500_1st_23.csv,YahooA3Benchmark-TS52_data.out,1,point,1680,5.684341886080802e-14,0.007709451,0.028053858,0.026836914,0.377042978,0.671526506,0.010001784,0.002970218,0.021965455,0.026959187,0.884032634,0.341431883,0.200147266
761_YAHOO_id_211_WebService_tr_500_1st_7.csv,YahooA3Benchmark-TS32_data.out,1,point,1680,5.684341886080802e-14,0.025657164,0.072087526,0.057882393,0.162773452,0.44696544,0.025229805,0.007583032,0.115616488,0.017300097,0.925715856,0.136716757,0.061592031
763_YAHOO_id_213_WebService_tr_500_1st_43.csv,YahooA4Benchmark-TS20_data.out,1,point,1680,5.684341886080802e-14,0.007688908,0.041852376,0.071473115,0.194643186,0.222481167,0.007093048,0.004850111,0.007937182,0.05899413,0.978932446,0.277077718,0.064176751
764_YAHOO_id_214_WebService_tr_500_1st_599.csv,Yahoo_A1real_38_data.out,0,mixed,1427,0.0,0.03099296,0.059149941,0.064809496,0.249542125,0.341695866,0.011481228,0.003320162,0.01928343,0.148245676,0.140411108,0.122363035,0.028057879
765_YAHOO_id_215_WebService_tr_500_1st_92.csv,YahooA4Benchmark-TS91_data.out,1,point,1680,5.684341886080802e-14,0.0055848,0.024949245,0.058244938,0.270289067,0.019400084,0.005642236,0.005415287,0.006141605,0.027133519,0.99332265,0.755745278,0.050786472
766_YAHOO_id_216_WebService_tr_500_1st_114.csv,Yahoo_A1real_43_data.out,0,sequence,1440,0.0,0.278620311,0.1342177,0.018219338,0.026189445,0.195920227,0.073964704,0.06812896,0.064971759,0.029786661,0.124475747,0.159825199,0.265691243
