record,beat_index,method,success,onset_error_ms,offset_error_ms,joint_absolute_error_ms
sel310,3,pilot_constant,1,-4.0,8.0,6.0
sel310,3,learned_level1,1,0.0,4.0,2.0
sel310,3,learned_multilevel,1,0.0,4.0,2.0
sel310,3,official_pu0,1,-4.0,12.0,8.0
sel310,3,official_pu1,1,4.0,8.0,6.0
sel310,4,pilot_constant,1,-4.0,8.0,6.0
sel310,4,learned_level1,1,0.0,4.0,2.0
sel310,4,learned_multilevel,1,0.0,4.0,2.0
sel310,4,official_pu0,1,-4.0,8.0,6.0
sel310,4,official_pu1,1,4.0,4.0,4.0
sel310,5,pilot_constant,1,0.0,4.0,2.0
sel310,5,learned_level1,1,4.0,0.0,2.0
sel310,5,learned_multilevel,1,4.0,-4.0,4.0
sel310,5,official_pu0,1,-4.0,4.0,4.0
sel310,5,official_pu1,1,8.0,0.0,4.0
sel310,6,pilot_constant,1,8.0,4.0,6.0
sel310,6,learned_level1,1,8.0,0.0,4.0
sel310,6,learned_multilevel,1,8.0,0.0,4.0
sel310,6,official_pu0,1,8.0,8.0,8.0
sel310,6,official_pu1,1,16.0,4.0,10.0
sel310,7,pilot_constant,1,8.0,4.0,6.0
sel310,7,learned_level1,1,12.0,-4.0,8.0
sel310,7,learned_multilevel,1,12.0,0.0,6.0
sel310,7,official_pu0,1,4.0,8.0,6.0
sel310,7,official_pu1,1,16.0,4.0,10.0
sel310,8,pilot_constant,1,-12.0,8.0,10.0
sel310,8,learned_level1,1,-12.0,0.0,6.0
sel310,8,learned_multilevel,1,-8.0,4.0,6.0
sel310,8,official_pu0,1,-12.0,8.0,10.0
sel310,8,official_pu1,1,-4.0,8.0,6.0
sel310,9,pilot_constant,1,0.0,0.0,0.0
sel310,9,learned_level1,1,4.0,-4.0,4.0
sel310,9,learned_multilevel,1,4.0,-4.0,4.0
sel310,9,official_pu0,1,-4.0,0.0,2.0
sel310,9,official_pu1,1,8.0,-4.0,6.0
sel310,10,pilot_constant,1,0.0,8.0,4.0
sel310,10,learned_level1,1,-4.0,4.0,4.0
sel310,10,learned_multilevel,1,-4.0,0.0,2.0
sel310,10,official_pu0,1,0.0,16.0,8.0
sel310,10,official_pu1,1,8.0,8.0,8.0
sel310,11,pilot_constant,1,0.0,8.0,4.0
sel310,11,learned_level1,1,0.0,0.0,0.0
sel310,11,learned_multilevel,1,-4.0,0.0,2.0
sel310,11,official_pu0,1,-4.0,16.0,10.0
sel310,11,official_pu1,1,8.0,8.0,8.0
sel310,12,pilot_constant,1,0.0,12.0,6.0
sel310,12,learned_level1,1,0.0,8.0,4.0
sel310,12,learned_multilevel,1,-4.0,8.0,6.0
sel310,12,official_pu0,1,0.0,12.0,6.0
sel310,12,official_pu1,1,8.0,12.0,10.0
sel310,13,pilot_constant,1,-4.0,4.0,4.0
sel310,13,learned_level1,1,-4.0,-4.0,4.0
sel310,13,learned_multilevel,1,-8.0,-4.0,6.0
sel310,13,official_pu0,1,-4.0,4.0,4.0
sel310,13,official_pu1,1,4.0,4.0,4.0
sel310,14,pilot_constant,1,8.0,8.0,8.0
sel310,14,learned_level1,1,8.0,0.0,4.0
sel310,14,learned_multilevel,1,12.0,0.0,6.0
sel310,14,official_pu0,1,8.0,12.0,10.0
sel310,14,official_pu1,1,16.0,8.0,12.0
sel310,15,pilot_constant,1,0.0,12.0,6.0
sel310,15,learned_level1,1,4.0,16.0,10.0
sel310,15,learned_multilevel,1,-4.0,16.0,10.0
sel310,15,official_pu0,1,-4.0,20.0,12.0
sel310,15,official_pu1,1,4.0,8.0,6.0
sel310,16,pilot_constant,1,4.0,0.0,2.0
sel310,16,learned_level1,1,0.0,-4.0,2.0
sel310,16,learned_multilevel,1,4.0,-4.0,4.0
sel310,16,official_pu0,1,16.0,8.0,12.0
sel310,16,official_pu1,1,12.0,4.0,8.0
sel310,17,pilot_constant,1,-8.0,-4.0,6.0
sel310,17,learned_level1,1,-4.0,-12.0,8.0
sel310,17,learned_multilevel,1,-4.0,-16.0,10.0
sel310,17,official_pu0,1,-4.0,-4.0,4.0
sel310,17,official_pu1,1,-4.0,0.0,2.0
sel310,18,pilot_constant,1,-12.0,-4.0,8.0
sel310,18,learned_level1,1,-4.0,0.0,2.0
sel310,18,learned_multilevel,1,-4.0,0.0,2.0
sel310,18,official_pu0,1,-8.0,4.0,6.0
sel310,18,official_pu1,1,-4.0,-4.0,4.0
sel310,19,pilot_constant,1,-4.0,0.0,2.0
sel310,19,learned_level1,1,-4.0,-4.0,4.0
sel310,19,learned_multilevel,1,-4.0,-4.0,4.0
sel310,19,official_pu0,1,-4.0,0.0,2.0
sel310,19,official_pu1,1,4.0,0.0,2.0
sel310,20,pilot_constant,1,4.0,8.0,6.0
sel310,20,learned_level1,1,8.0,4.0,6.0
sel310,20,learned_multilevel,1,8.0,-4.0,6.0
sel310,20,official_pu0,1,4.0,12.0,8.0
sel310,20,official_pu1,1,12.0,8.0,10.0
sel310,21,pilot_constant,1,4.0,4.0,4.0
sel310,21,learned_level1,1,4.0,0.0,2.0
sel310,21,learned_multilevel,1,4.0,0.0,2.0
sel310,21,official_pu0,1,4.0,8.0,6.0
sel310,21,official_pu1,1,16.0,4.0,10.0
sel310,22,pilot_constant,1,0.0,4.0,2.0
sel310,22,learned_level1,1,4.0,0.0,2.0
sel310,22,learned_multilevel,1,4.0,-4.0,4.0
sel310,22,official_pu0,1,0.0,12.0,6.0
sel310,22,official_pu1,1,8.0,4.0,6.0
sel310,23,pilot_constant,1,0.0,8.0,4.0
sel310,23,learned_level1,1,0.0,0.0,0.0
sel310,23,learned_multilevel,1,0.0,0.0,0.0
sel310,23,official_pu0,1,0.0,8.0,4.0
sel310,23,official_pu1,1,8.0,4.0,6.0
sel310,24,pilot_constant,1,-4.0,0.0,2.0
sel310,24,learned_level1,1,0.0,-8.0,4.0
sel310,24,learned_multilevel,1,-4.0,-8.0,6.0
sel310,24,official_pu0,1,-4.0,4.0,4.0
sel310,24,official_pu1,1,4.0,0.0,2.0
sel310,25,pilot_constant,1,0.0,-8.0,4.0
sel310,25,learned_level1,1,0.0,-16.0,8.0
sel310,25,learned_multilevel,1,-4.0,-16.0,10.0
sel310,25,official_pu0,1,0.0,-4.0,2.0
sel310,25,official_pu1,1,8.0,-12.0,10.0
sel310,26,pilot_constant,1,4.0,4.0,4.0
sel310,26,learned_level1,1,8.0,0.0,4.0
sel310,26,learned_multilevel,1,8.0,-4.0,6.0
sel310,26,official_pu0,1,4.0,8.0,6.0
sel310,26,official_pu1,1,12.0,4.0,8.0
sel310,27,pilot_constant,1,-4.0,-4.0,4.0
sel310,27,learned_level1,1,-4.0,-8.0,6.0
sel310,27,learned_multilevel,1,-8.0,-12.0,10.0
sel310,27,official_pu0,1,-4.0,0.0,2.0
sel310,27,official_pu1,1,4.0,-4.0,4.0
sel310,28,pilot_constant,1,-4.0,4.0,4.0
sel310,28,learned_level1,1,-4.0,0.0,2.0
sel310,28,learned_multilevel,1,-4.0,0.0,2.0
sel310,28,official_pu0,1,-4.0,8.0,6.0
sel310,28,official_pu1,1,4.0,4.0,4.0
sel310,29,pilot_constant,1,-4.0,4.0,4.0
sel310,29,learned_level1,1,0.0,-4.0,2.0
sel310,29,learned_multilevel,1,-4.0,0.0,2.0
sel310,29,official_pu0,1,-4.0,8.0,6.0
sel310,29,official_pu1,1,4.0,4.0,4.0
sel31,0,pilot_constant,1,20.0,-28.0,24.0
sel31,0,learned_level1,1,8.0,-12.0,10.0
sel31,0,learned_multilevel,1,4.0,-12.0,8.0
sel31,0,official_pu0,1,-8.0,-4.0,6.0
sel31,0,official_pu1,1,24.0,0.0,12.0
sel31,1,pilot_constant,1,8.0,-36.0,22.0
sel31,1,learned_level1,1,-8.0,-36.0,22.0
sel31,1,learned_multilevel,1,-8.0,-32.0,20.0
sel31,1,official_pu0,1,-28.0,-24.0,26.0
sel31,1,official_pu1,1,8.0,-12.0,10.0
sel31,2,pilot_constant,1,24.0,-40.0,32.0
sel31,2,learned_level1,1,4.0,-40.0,22.0
sel31,2,learned_multilevel,1,8.0,-40.0,24.0
sel31,2,official_pu0,1,-12.0,-16.0,14.0
sel31,2,official_pu1,1,24.0,-12.0,18.0
sel31,3,pilot_constant,1,4.0,-32.0,18.0
sel31,3,learned_level1,1,-16.0,-28.0,22.0
sel31,3,learned_multilevel,1,-12.0,-28.0,20.0
sel31,3,official_pu0,1,-24.0,-20.0,22.0
sel31,3,official_pu1,1,8.0,-4.0,6.0
sel31,4,pilot_constant,1,8.0,-32.0,20.0
sel31,4,learned_level1,1,-8.0,-24.0,16.0
sel31,4,learned_multilevel,1,-8.0,-28.0,18.0
sel31,4,official_pu0,1,-28.0,-12.0,20.0
sel31,4,official_pu1,1,8.0,-8.0,8.0
sel31,5,pilot_constant,1,12.0,-20.0,16.0
sel31,5,learned_level1,1,-4.0,-24.0,14.0
sel31,5,learned_multilevel,1,0.0,-20.0,10.0
sel31,5,official_pu0,1,-20.0,-4.0,12.0
sel31,5,official_pu1,1,12.0,4.0,8.0
sel31,6,pilot_constant,1,12.0,-32.0,22.0
sel31,6,learned_level1,1,-8.0,-28.0,18.0
sel31,6,learned_multilevel,1,-4.0,-24.0,14.0
sel31,6,official_pu0,1,-20.0,-8.0,14.0
sel31,6,official_pu1,1,16.0,-4.0,10.0
sel31,7,pilot_constant,1,20.0,-28.0,24.0
sel31,7,learned_level1,1,4.0,-20.0,12.0
sel31,7,learned_multilevel,1,8.0,-24.0,16.0
sel31,7,official_pu0,1,-8.0,-4.0,6.0
sel31,7,official_pu1,1,24.0,0.0,12.0
sel31,8,pilot_constant,1,16.0,-44.0,30.0
sel31,8,learned_level1,1,-4.0,-36.0,20.0
sel31,8,learned_multilevel,1,4.0,-40.0,22.0
sel31,8,official_pu0,1,-20.0,-28.0,24.0
sel31,8,official_pu1,1,20.0,-20.0,20.0
sel31,9,pilot_constant,1,24.0,-24.0,24.0
sel31,9,learned_level1,1,8.0,-24.0,16.0
sel31,9,learned_multilevel,1,16.0,-20.0,18.0
sel31,9,official_pu0,1,-8.0,-8.0,8.0
sel31,9,official_pu1,1,24.0,0.0,12.0
sel31,10,pilot_constant,1,24.0,-32.0,28.0
sel31,10,learned_level1,1,4.0,-32.0,18.0
sel31,10,learned_multilevel,1,8.0,-28.0,18.0
sel31,10,official_pu0,1,-8.0,-8.0,8.0
sel31,10,official_pu1,1,28.0,-4.0,16.0
sel31,11,pilot_constant,1,20.0,-20.0,20.0
sel31,11,learned_level1,1,4.0,-16.0,10.0
sel31,11,learned_multilevel,1,4.0,-16.0,10.0
sel31,11,official_pu0,1,-12.0,-4.0,8.0
sel31,11,official_pu1,1,24.0,4.0,14.0
sel31,12,pilot_constant,1,28.0,-20.0,24.0
sel31,12,learned_level1,1,12.0,-20.0,16.0
sel31,12,learned_multilevel,1,16.0,-12.0,14.0
sel31,12,official_pu0,1,-12.0,0.0,6.0
sel31,12,official_pu1,1,28.0,0.0,14.0
sel31,13,pilot_constant,1,16.0,-32.0,24.0
sel31,13,learned_level1,1,4.0,-28.0,16.0
sel31,13,learned_multilevel,1,0.0,-24.0,12.0
sel31,13,official_pu0,1,-16.0,-12.0,14.0
sel31,13,official_pu1,1,16.0,-8.0,12.0
sel31,14,pilot_constant,1,4.0,-24.0,14.0
sel31,14,learned_level1,1,-12.0,-24.0,18.0
sel31,14,learned_multilevel,1,-8.0,-16.0,12.0
sel31,14,official_pu0,1,-32.0,-4.0,18.0
sel31,14,official_pu1,1,4.0,-4.0,4.0
sel31,15,pilot_constant,1,24.0,-40.0,32.0
sel31,15,learned_level1,1,20.0,-36.0,28.0
sel31,15,learned_multilevel,1,20.0,-32.0,26.0
sel31,15,official_pu0,1,-8.0,-24.0,16.0
sel31,15,official_pu1,1,28.0,-12.0,20.0
sel31,16,pilot_constant,1,28.0,-24.0,26.0
sel31,16,learned_level1,1,12.0,-24.0,18.0
sel31,16,learned_multilevel,1,12.0,-24.0,18.0
sel31,16,official_pu0,1,-12.0,-12.0,12.0
sel31,16,official_pu1,1,32.0,0.0,16.0
sel31,17,pilot_constant,1,24.0,-28.0,26.0
sel31,17,learned_level1,1,4.0,-20.0,12.0
sel31,17,learned_multilevel,1,8.0,-20.0,14.0
sel31,17,official_pu0,1,-8.0,-12.0,10.0
sel31,17,official_pu1,1,24.0,-4.0,14.0
sel31,18,pilot_constant,1,20.0,-32.0,26.0
sel31,18,learned_level1,1,4.0,-28.0,16.0
sel31,18,learned_multilevel,1,8.0,-20.0,14.0
sel31,18,official_pu0,1,-12.0,-20.0,16.0
sel31,18,official_pu1,1,20.0,-12.0,16.0
sel31,19,pilot_constant,1,-4.0,-20.0,12.0
sel31,19,learned_level1,1,-24.0,-16.0,20.0
sel31,19,learned_multilevel,1,-20.0,-16.0,18.0
sel31,19,official_pu0,1,-36.0,-4.0,20.0
sel31,19,official_pu1,1,-4.0,4.0,4.0
sel31,20,pilot_constant,1,20.0,-24.0,22.0
sel31,20,learned_level1,1,8.0,-24.0,16.0
sel31,20,learned_multilevel,1,4.0,-28.0,16.0
sel31,20,official_pu0,1,-8.0,-4.0,6.0
sel31,20,official_pu1,1,24.0,0.0,12.0
sel31,21,pilot_constant,1,28.0,-24.0,26.0
sel31,21,learned_level1,1,16.0,-20.0,18.0
sel31,21,learned_multilevel,1,16.0,-12.0,14.0
sel31,21,official_pu0,1,-4.0,-40.0,22.0
sel31,21,official_pu1,1,24.0,-4.0,14.0
sel31,22,pilot_constant,1,28.0,-28.0,28.0
sel31,22,learned_level1,1,20.0,-28.0,24.0
sel31,22,learned_multilevel,1,16.0,-28.0,22.0
sel31,22,official_pu0,1,0.0,-8.0,4.0
sel31,22,official_pu1,1,28.0,-4.0,16.0
sel31,23,pilot_constant,1,24.0,-24.0,24.0
sel31,23,learned_level1,1,12.0,-28.0,20.0
sel31,23,learned_multilevel,1,16.0,-24.0,20.0
sel31,23,official_pu0,1,-8.0,-36.0,22.0
sel31,23,official_pu1,1,24.0,-4.0,14.0
sel31,24,pilot_constant,1,24.0,-32.0,28.0
sel31,24,learned_level1,1,12.0,-24.0,18.0
sel31,24,learned_multilevel,1,12.0,-24.0,18.0
sel31,24,official_pu0,1,-8.0,-8.0,8.0
sel31,24,official_pu1,1,24.0,-12.0,18.0
sel31,25,pilot_constant,1,16.0,-32.0,24.0
sel31,25,learned_level1,1,4.0,-20.0,12.0
sel31,25,learned_multilevel,1,4.0,-20.0,12.0
sel31,25,official_pu0,1,-16.0,-44.0,30.0
sel31,25,official_pu1,1,16.0,-12.0,14.0
sel31,26,pilot_constant,1,4.0,-24.0,14.0
sel31,26,learned_level1,1,-16.0,-24.0,20.0
sel31,26,learned_multilevel,1,-16.0,-24.0,20.0
sel31,26,official_pu0,1,-32.0,-4.0,18.0
sel31,26,official_pu1,1,4.0,0.0,2.0
sel31,27,pilot_constant,1,16.0,-24.0,20.0
sel31,27,learned_level1,1,-8.0,-24.0,16.0
sel31,27,learned_multilevel,1,0.0,-20.0,10.0
sel31,27,official_pu0,1,-20.0,-36.0,28.0
sel31,27,official_pu1,1,16.0,-4.0,10.0
sel31,28,pilot_constant,1,20.0,-28.0,24.0
sel31,28,learned_level1,1,4.0,-24.0,14.0
sel31,28,learned_multilevel,1,4.0,-28.0,16.0
sel31,28,official_pu0,1,-8.0,-4.0,6.0
sel31,28,official_pu1,1,20.0,-4.0,12.0
sel31,29,pilot_constant,1,28.0,-24.0,26.0
sel31,29,learned_level1,1,12.0,-20.0,16.0
sel31,29,learned_multilevel,1,12.0,-16.0,14.0
sel31,29,official_pu0,1,-12.0,-36.0,24.0
sel31,29,official_pu1,1,28.0,0.0,14.0
sel232,0,pilot_constant,1,-20.0,-60.0,40.0
sel232,0,learned_level1,1,-12.0,-44.0,28.0
sel232,0,learned_multilevel,1,-16.0,-40.0,28.0
sel232,0,official_pu0,1,-32.0,4.0,18.0
sel232,0,official_pu1,1,-16.0,28.0,22.0
sel232,1,pilot_constant,1,-24.0,-60.0,42.0
sel232,1,learned_level1,1,-16.0,-60.0,38.0
sel232,1,learned_multilevel,1,-16.0,-60.0,38.0
sel232,1,official_pu0,1,-28.0,-4.0,16.0
sel232,1,official_pu1,1,4.0,0.0,2.0
sel232,2,pilot_constant,1,-24.0,-52.0,38.0
sel232,2,learned_level1,1,-20.0,-36.0,28.0
sel232,2,learned_multilevel,1,-20.0,-36.0,28.0
sel232,2,official_pu0,1,-28.0,0.0,14.0
sel232,2,official_pu1,1,-24.0,20.0,22.0
sel232,3,pilot_constant,1,-24.0,-68.0,46.0
sel232,3,learned_level1,1,-20.0,-72.0,46.0
sel232,3,learned_multilevel,1,-20.0,-72.0,46.0
sel232,3,official_pu0,1,-44.0,-8.0,26.0
sel232,3,official_pu1,1,12.0,24.0,18.0
sel232,4,pilot_constant,1,-32.0,-64.0,48.0
sel232,4,learned_level1,1,-28.0,-68.0,48.0
sel232,4,learned_multilevel,1,-28.0,-68.0,48.0
sel232,4,official_pu0,1,-32.0,-4.0,18.0
sel232,4,official_pu1,1,0.0,0.0,0.0
sel232,5,pilot_constant,1,-20.0,-64.0,42.0
sel232,5,learned_level1,1,-20.0,-64.0,42.0
sel232,5,learned_multilevel,1,-16.0,-68.0,42.0
sel232,5,official_pu0,1,-48.0,-8.0,28.0
sel232,5,official_pu1,1,-20.0,-4.0,12.0
sel232,6,pilot_constant,1,-28.0,-56.0,42.0
sel232,6,learned_level1,1,-16.0,-64.0,40.0
sel232,6,learned_multilevel,1,-20.0,-56.0,38.0
sel232,6,official_pu0,1,-36.0,0.0,18.0
sel232,6,official_pu1,1,-8.0,4.0,6.0
sel232,7,pilot_constant,1,-40.0,-60.0,50.0
sel232,7,learned_level1,1,-28.0,-56.0,42.0
sel232,7,learned_multilevel,1,-20.0,-56.0,38.0
sel232,7,official_pu0,1,-32.0,4.0,18.0
sel232,7,official_pu1,1,-20.0,4.0,12.0
sel232,8,pilot_constant,1,-24.0,-64.0,44.0
sel232,8,learned_level1,1,-16.0,-68.0,42.0
sel232,8,learned_multilevel,1,-12.0,-68.0,40.0
sel232,8,official_pu0,1,-20.0,-48.0,34.0
sel232,8,official_pu1,1,0.0,-4.0,2.0
sel232,9,pilot_constant,1,-12.0,-64.0,38.0
sel232,9,learned_level1,1,-8.0,-76.0,42.0
sel232,9,learned_multilevel,1,-12.0,-76.0,44.0
sel232,9,official_pu0,1,-4.0,0.0,2.0
sel232,9,official_pu1,1,4.0,56.0,30.0
sel232,10,pilot_constant,1,-12.0,-68.0,40.0
sel232,10,learned_level1,1,8.0,-84.0,46.0
sel232,10,learned_multilevel,1,4.0,-76.0,40.0
sel232,10,official_pu0,1,-16.0,0.0,8.0
sel232,10,official_pu1,1,4.0,-40.0,22.0
sel232,11,pilot_constant,1,-24.0,-64.0,44.0
sel232,11,learned_level1,1,-20.0,-76.0,48.0
sel232,11,learned_multilevel,1,-16.0,-72.0,44.0
sel232,11,official_pu0,1,-40.0,0.0,20.0
sel232,11,official_pu1,1,-8.0,0.0,4.0
sel232,12,pilot_constant,1,-28.0,-52.0,40.0
sel232,12,learned_level1,1,-24.0,-64.0,44.0
sel232,12,learned_multilevel,1,-24.0,-60.0,42.0
sel232,12,official_pu0,1,-16.0,4.0,10.0
sel232,12,official_pu1,1,-20.0,40.0,30.0
sel232,13,pilot_constant,1,-16.0,-60.0,38.0
sel232,13,learned_level1,1,-8.0,-64.0,36.0
sel232,13,learned_multilevel,1,0.0,-64.0,32.0
sel232,13,official_pu0,1,-12.0,8.0,10.0
sel232,13,official_pu1,1,4.0,8.0,6.0
sel232,14,pilot_constant,1,-16.0,-72.0,44.0
sel232,14,learned_level1,1,0.0,-80.0,40.0
sel232,14,learned_multilevel,1,0.0,-76.0,38.0
sel232,14,official_pu0,1,-28.0,-4.0,16.0
sel232,14,official_pu1,1,8.0,24.0,16.0
sel232,15,pilot_constant,1,-20.0,-56.0,38.0
sel232,15,learned_level1,1,-20.0,-60.0,40.0
sel232,15,learned_multilevel,1,-20.0,-60.0,40.0
sel232,15,official_pu0,1,-12.0,0.0,6.0
sel232,15,official_pu1,1,-16.0,20.0,18.0
sel232,16,pilot_constant,1,-20.0,-56.0,38.0
sel232,16,learned_level1,1,-16.0,-64.0,40.0
sel232,16,learned_multilevel,1,-16.0,-60.0,38.0
sel232,16,official_pu0,1,-60.0,8.0,34.0
sel232,16,official_pu1,1,-4.0,8.0,6.0
sel232,17,pilot_constant,1,-16.0,-56.0,36.0
sel232,17,learned_level1,1,0.0,-60.0,30.0
sel232,17,learned_multilevel,1,0.0,-52.0,26.0
sel232,17,official_pu0,1,-4.0,0.0,2.0
sel232,17,official_pu1,1,4.0,4.0,4.0
sel232,18,pilot_constant,1,-32.0,-68.0,50.0
sel232,18,learned_level1,1,-28.0,-80.0,54.0
sel232,18,learned_multilevel,1,-32.0,-76.0,54.0
sel232,18,official_pu0,1,-32.0,-8.0,20.0
sel232,18,official_pu1,1,0.0,-4.0,2.0
sel232,19,pilot_constant,1,4.0,-52.0,28.0
sel232,19,learned_level1,1,8.0,-68.0,38.0
sel232,19,learned_multilevel,1,8.0,-60.0,34.0
sel232,19,official_pu0,1,-20.0,8.0,14.0
sel232,19,official_pu1,1,12.0,12.0,12.0
sel232,20,pilot_constant,1,-24.0,-64.0,44.0
sel232,20,learned_level1,1,-16.0,-68.0,42.0
sel232,20,learned_multilevel,1,-12.0,-68.0,40.0
sel232,20,official_pu0,1,-32.0,-48.0,40.0
sel232,20,official_pu1,1,-32.0,-48.0,40.0
sel232,21,pilot_constant,1,-20.0,-56.0,38.0
sel232,21,learned_level1,1,-16.0,-68.0,42.0
sel232,21,learned_multilevel,1,-16.0,-72.0,44.0
sel232,21,official_pu0,1,-40.0,4.0,22.0
sel232,21,official_pu1,1,-4.0,4.0,4.0
sel232,22,pilot_constant,1,-24.0,-68.0,46.0
sel232,22,learned_level1,1,-20.0,-72.0,46.0
sel232,22,learned_multilevel,1,-20.0,-76.0,48.0
sel232,22,official_pu0,1,-44.0,-8.0,26.0
sel232,22,official_pu1,1,-12.0,16.0,14.0
sel232,23,pilot_constant,1,-24.0,-48.0,36.0
sel232,23,learned_level1,1,-20.0,-64.0,42.0
sel232,23,learned_multilevel,1,-20.0,-60.0,40.0
sel232,23,official_pu0,1,-40.0,12.0,26.0
sel232,23,official_pu1,1,-16.0,12.0,14.0
sel232,24,pilot_constant,1,-20.0,-52.0,36.0
sel232,24,learned_level1,1,-4.0,-56.0,30.0
sel232,24,learned_multilevel,1,-4.0,-56.0,30.0
sel232,24,official_pu0,1,-36.0,12.0,24.0
sel232,24,official_pu1,1,0.0,48.0,24.0
sel232,25,pilot_constant,1,-20.0,-56.0,38.0
sel232,25,learned_level1,1,-20.0,-56.0,38.0
sel232,25,learned_multilevel,1,-16.0,-60.0,38.0
sel232,25,official_pu0,1,-32.0,12.0,22.0
sel232,25,official_pu1,1,-12.0,48.0,30.0
sel232,26,pilot_constant,1,-28.0,-56.0,42.0
sel232,26,learned_level1,1,-28.0,-60.0,44.0
sel232,26,learned_multilevel,1,-28.0,-60.0,44.0
sel232,26,official_pu0,1,-16.0,0.0,8.0
sel232,26,official_pu1,1,-24.0,4.0,14.0
sel232,27,pilot_constant,1,-16.0,-64.0,40.0
sel232,27,learned_level1,1,-12.0,-68.0,40.0
sel232,27,learned_multilevel,1,-12.0,-76.0,44.0
sel232,27,official_pu0,1,-4.0,-4.0,4.0
sel232,27,official_pu1,1,-8.0,0.0,4.0
sel232,28,pilot_constant,1,-20.0,-72.0,46.0
sel232,28,learned_level1,1,-4.0,-84.0,44.0
sel232,28,learned_multilevel,1,-4.0,-84.0,44.0
sel232,28,official_pu0,1,-4.0,-4.0,4.0
sel232,28,official_pu1,1,0.0,-4.0,2.0
sel232,29,pilot_constant,1,-8.0,-92.0,50.0
sel232,29,learned_level1,1,8.0,-96.0,52.0
sel232,29,learned_multilevel,1,8.0,-92.0,50.0
sel232,29,official_pu0,1,0.0,-76.0,38.0
sel232,29,official_pu1,1,12.0,-28.0,20.0
sel16786,0,pilot_constant,1,8.0,20.0,14.0
sel16786,0,learned_level1,1,4.0,4.0,4.0
sel16786,0,learned_multilevel,1,8.0,4.0,6.0
sel16786,0,official_pu0,1,4.0,-8.0,6.0
sel16786,0,official_pu1,1,-20.0,4.0,12.0
sel16786,1,pilot_constant,1,4.0,24.0,14.0
sel16786,1,learned_level1,1,0.0,20.0,10.0
sel16786,1,learned_multilevel,1,4.0,8.0,6.0
sel16786,1,official_pu0,1,0.0,-4.0,2.0
sel16786,1,official_pu1,1,-12.0,0.0,6.0
sel16786,2,pilot_constant,1,4.0,20.0,12.0
sel16786,2,learned_level1,1,-8.0,24.0,16.0
sel16786,2,learned_multilevel,1,-8.0,20.0,14.0
sel16786,2,official_pu0,1,4.0,-4.0,4.0
sel16786,2,official_pu1,1,-12.0,0.0,6.0
sel16786,3,pilot_constant,1,0.0,28.0,14.0
sel16786,3,learned_level1,1,-8.0,40.0,24.0
sel16786,3,learned_multilevel,1,-4.0,32.0,18.0
sel16786,3,official_pu0,1,-4.0,4.0,4.0
sel16786,3,official_pu1,1,-20.0,8.0,14.0
sel16786,4,pilot_constant,1,0.0,24.0,12.0
sel16786,4,learned_level1,1,-4.0,20.0,12.0
sel16786,4,learned_multilevel,1,0.0,12.0,6.0
sel16786,4,official_pu0,1,0.0,0.0,0.0
sel16786,4,official_pu1,1,-12.0,8.0,10.0
sel16786,5,pilot_constant,1,8.0,16.0,12.0
sel16786,5,learned_level1,1,8.0,12.0,10.0
sel16786,5,learned_multilevel,1,8.0,4.0,6.0
sel16786,5,official_pu0,1,0.0,-8.0,4.0
sel16786,5,official_pu1,1,-8.0,0.0,4.0
sel16786,6,pilot_constant,1,4.0,20.0,12.0
sel16786,6,learned_level1,1,0.0,16.0,8.0
sel16786,6,learned_multilevel,1,4.0,8.0,6.0
sel16786,6,official_pu0,1,4.0,-4.0,4.0
sel16786,6,official_pu1,1,-12.0,4.0,8.0
sel16786,7,pilot_constant,1,0.0,24.0,12.0
sel16786,7,learned_level1,1,0.0,20.0,10.0
sel16786,7,learned_multilevel,1,0.0,12.0,6.0
sel16786,7,official_pu0,1,0.0,0.0,0.0
sel16786,7,official_pu1,1,-16.0,4.0,10.0
sel16786,8,pilot_constant,1,0.0,12.0,6.0
sel16786,8,learned_level1,1,0.0,8.0,4.0
sel16786,8,learned_multilevel,1,4.0,0.0,2.0
sel16786,8,official_pu0,1,0.0,-12.0,6.0
sel16786,8,official_pu1,1,-16.0,-4.0,10.0
sel16786,9,pilot_constant,1,-12.0,12.0,12.0
sel16786,9,learned_level1,1,-12.0,8.0,10.0
sel16786,9,learned_multilevel,1,-12.0,4.0,8.0
sel16786,9,official_pu0,1,-12.0,-12.0,12.0
sel16786,9,official_pu1,1,-32.0,-4.0,18.0
sel16786,10,pilot_constant,1,4.0,24.0,14.0
sel16786,10,learned_level1,1,0.0,20.0,10.0
sel16786,10,learned_multilevel,1,0.0,16.0,8.0
sel16786,10,official_pu0,1,0.0,-4.0,2.0
sel16786,10,official_pu1,1,-12.0,4.0,8.0
sel16786,11,pilot_constant,1,-20.0,20.0,20.0
sel16786,11,learned_level1,1,-28.0,16.0,22.0
sel16786,11,learned_multilevel,1,-20.0,12.0,16.0
sel16786,11,official_pu0,1,-20.0,-4.0,12.0
sel16786,11,official_pu1,1,-32.0,0.0,16.0
sel16786,12,pilot_constant,1,12.0,24.0,18.0
sel16786,12,learned_level1,1,12.0,20.0,16.0
sel16786,12,learned_multilevel,1,16.0,12.0,14.0
sel16786,12,official_pu0,1,12.0,0.0,6.0
sel16786,12,official_pu1,1,-4.0,8.0,6.0
sel16786,13,pilot_constant,1,0.0,24.0,12.0
sel16786,13,learned_level1,1,0.0,20.0,10.0
